Contig ID,Size,Prev_ech1,Prev_ech2,Prev1 F ENV RPKM,Prev2 F ENV RPKM
Prev_v1_contig_10379,842,467,554,22.21524023,22.17139166
Prev_v1_contig_1038,1196,515,606,24.13921265,23.89667909
Prev_v1_contig_10380,3086,120,4,4.832963028,0.135531821
Prev_v1_contig_10381,206,1381,1665,10.15138434,10.29662476
Prev_v1_contig_10382,638,892,970,7.431687085,6.798973539
Prev_v1_contig_10383,451,724,681,19.77154618,15.6458166
Prev_v1_contig_10384,390,85,85,4.501419984,3.787028649
Prev_v1_contig_10385,1578,156,9,9.837623427,0.477482172
Prev_v1_contig_10386,589,924,1175,62.59284837,66.96373459
Prev_v1_contig_10387,1755,1149,723,29.80675994,15.77909512
Prev_v1_contig_10388,430,338,419,17.41858772,18.16600036
Prev_v1_contig_10389,342,864,1101,22.41343828,24.02874651
Prev_v1_contig_1039,1220,122,165,5.018952592,5.710659459
Prev_v1_contig_10390,890,822,917,12.81167419,12.02409668
Prev_v1_contig_10391,2061,2273,1970,50.02884311,36.47844412
Prev_v1_contig_10392,413,913,978,16.63773555,14.99378746
Prev_v1_contig_10393,3371,1294,1630,7.870226785,8.340452838
Prev_v1_contig_10394,222,1916,2100,24.32527378,22.43006762
Prev_v1_contig_10395,1064,3700,3823,49.88170701,43.36036576
Prev_v1_contig_10396,437,159,163,11.6787348,10.07245492
Prev_v1_contig_10397,2815,41,31,1.965002218,1.24994222
Prev_v1_contig_10398,259,606,588,28.89919534,23.59062833
Prev_v1_contig_10399,452,81,103,1.94834507,2.084333164
Prev_v1_contig_104,322,733,362,66.59792512,27.67033076
Prev_v1_contig_1040,1110,1730,1900,30.51095058,28.19111753
Prev_v1_contig_10400,587,3315,9296,44.78579798,105.6578952
Prev_v1_contig_10401,1163,4281,3140,97.81882606,60.36093002
Prev_v1_contig_10402,1509,441,474,20.92649066,18.92279184
Prev_v1_contig_10403,493,1621,3275,19.79349756,33.64340063
Prev_v1_contig_10404,1050,1186,1211,20.30045845,17.43871001
Prev_v1_contig_10405,365,1523,1358,47.78569123,35.84650304
Prev_v1_contig_10406,1223,2135,1972,13.76708994,10.69794194
Prev_v1_contig_10407,419,1010,1460,26.16548767,31.82067379
Prev_v1_contig_10408,4454,1346,1639,13.50986073,13.83992771
Prev_v1_contig_10409,353,1252,1318,28.67596558,25.39675256
Prev_v1_contig_1041,2537,451,516,29.81382675,28.6972274
Prev_v1_contig_10410,210,705,1211,15.34095472,22.16952918
Prev_v1_contig_10411,470,1663,1795,7.1998561,6.538002406
Prev_v1_contig_10412,304,17,27,0.716269905,0.957063168
Prev_v1_contig_10413,1679,1011,1733,15.29726253,22.06023747
Prev_v1_contig_10414,407,145,175,7.14591063,7.255655977
Prev_v1_contig_10415,1293,16,23,0.873880494,1.0568393
Prev_v1_contig_10416,1038,5091,6036,70.67219788,70.49264201
Prev_v1_contig_10417,1642,1368,1676,12.35308082,12.73245809
Prev_v1_contig_10418,338,2163,5870,20.82689075,47.55049875
Prev_v1_contig_10419,2614,52,40,1.461699668,0.94594057
Prev_v1_contig_1042,1082,346,386,6.619840975,6.213092487
Prev_v1_contig_10420,1000,2300,2554,199.5146276,186.3875306
Prev_v1_contig_10421,282,230,187,7.276028497,4.976880554
Prev_v1_contig_10422,535,1426,1863,12.62118849,13.87211364
Prev_v1_contig_10423,685,1268,1734,96.08108791,110.5393248
Prev_v1_contig_10424,2231,892,1089,21.40214266,21.98210793
Prev_v1_contig_10425,383,400,351,31.95125557,23.58761932
Prev_v1_contig_10426,544,10,27,0.859675038,1.952752203
Prev_v1_contig_10427,459,61,65,2.019716674,1.810602136
Prev_v1_contig_10428,648,1297,1534,29.95718926,29.80818292
Prev_v1_contig_10429,299,210,347,10.40273437,14.46128034
Prev_v1_contig_1043,1143,474,733,12.43083049,16.17241335
Prev_v1_contig_10430,750,207,291,17.95631648,21.23679382
Prev_v1_contig_10431,840,1055,1626,17.06763272,22.13045924
Prev_v1_contig_10432,241,72,83,5.019251785,4.867810172
Prev_v1_contig_10433,1002,225,186,13.86951608,9.645856363
Prev_v1_contig_10434,195,28,26,1.66702203,1.30228402
Prev_v1_contig_10435,4471,61,61,2.185824213,1.838926149
Prev_v1_contig_10436,1851,284,404,6.865692244,8.216680748
Prev_v1_contig_10437,615,10,0,0.79217989,0
Prev_v1_contig_10438,684,1035,1569,7.013690248,8.944956471
Prev_v1_contig_10439,401,336,585,3.495047815,5.119396488
Prev_v1_contig_1044,512,28,55,1.099961257,1.817737232
Prev_v1_contig_10440,842,2667,3518,30.19988138,33.51406537
Prev_v1_contig_10441,281,770,878,17.00631345,16.31409647
Prev_v1_contig_10442,903,2947,3763,31.45668714,33.79217311
Prev_v1_contig_10443,543,766,1368,28.73737194,43.17709633
Prev_v1_contig_10444,201,559,679,5.331567721,5.448311781
Prev_v1_contig_10445,313,4168,3920,103.9059817,82.21441342
Prev_v1_contig_10446,1982,1304,1651,8.605391518,9.166196684
Prev_v1_contig_10447,3020,2123,3207,16.86676724,21.43531517
Prev_v1_contig_10448,344,194,293,3.562381369,4.526425295
Prev_v1_contig_10449,228,1009,1206,17.48941241,17.58654049
Prev_v1_contig_1045,2204,1327,1012,10.08706966,6.471778809
Prev_v1_contig_10450,2435,2558,2555,47.1073843,39.58479592
Prev_v1_contig_10451,1649,3133,3450,32.71349141,30.30642111
Prev_v1_contig_10452,466,696,660,41.30911556,32.9556323
Prev_v1_contig_10453,270,65,130,4.792688336,8.064143358
Prev_v1_contig_10454,505,137,155,6.12212869,5.827236459
Prev_v1_contig_10455,249,152,164,1.881184318,1.707578451
Prev_v1_contig_10456,747,2617,3667,169.4927753,199.8054979
Prev_v1_contig_10457,2746,81,127,3.759881406,4.959545794
Prev_v1_contig_10458,1181,164,67,6.000006772,2.062204599
Prev_v1_contig_10459,4539,75,90,3.524035541,3.557710305
Prev_v1_contig_1046,381,2449,2725,24.85398356,23.2660568
Prev_v1_contig_10460,442,266,314,2.792672722,2.773429369
Prev_v1_contig_10461,779,359,386,27.75121149,25.10289787
Prev_v1_contig_10462,545,2230,3509,30.25532906,40.05248272
Prev_v1_contig_10463,772,302,439,6.819278575,8.339597018
Prev_v1_contig_10464,765,1081,1530,11.84881896,14.10879284
Prev_v1_contig_10465,382,1589,1316,51.71872167,36.03535707
Prev_v1_contig_10466,699,1220,1737,9.986472707,11.96192742
Prev_v1_contig_10467,350,213,392,5.195127815,8.043623909
Prev_v1_contig_10468,373,133,294,9.106107838,16.93470105
Prev_v1_contig_10469,2202,86,126,5.041849503,6.214569193
Prev_v1_contig_1047,1200,9714,14987,226.2754532,293.6994326
Prev_v1_contig_10470,1071,12,11,0.812894135,0.626894537
Prev_v1_contig_10471,676,795,495,8.799508608,4.609412196
Prev_v1_contig_10472,308,548,171,20.43885765,5.365636242
Prev_v1_contig_10473,460,559,523,12.04095631,9.477633654
Prev_v1_contig_10474,1696,946,1403,14.24629432,17.77532306
Prev_v1_contig_10475,247,96,177,3.842155159,5.959721813
Prev_v1_contig_10476,208,18,7,0.884804,0.289482069
Prev_v1_contig_10477,392,1080,1810,12.12912338,17.10146395
Prev_v1_contig_10478,641,56,108,2.040992751,3.311511341
Prev_v1_contig_10479,358,437,455,4.789948091,4.195752119
Prev_v1_contig_1048,890,81576,75596,982.3325219,765.850479
Prev_v1_contig_10480,226,697,247,57.10262855,17.02430264
Prev_v1_contig_10481,818,604,113,15.7539252,2.479586937
Prev_v1_contig_10482,1274,342,122,8.753534905,2.627037355
Prev_v1_contig_10483,280,183,207,4.079357979,3.882041105
Prev_v1_contig_10484,220,36,26,2.054009287,1.248022186
Prev_v1_contig_10485,540,2696,2882,30.5643708,27.48771278
Prev_v1_contig_10486,1507,356,410,9.876683344,9.569605721
Prev_v1_contig_10487,295,314,547,7.404202399,10.8513811
Prev_v1_contig_10488,735,900,1011,7.730142477,7.305420192
Prev_v1_contig_10489,210,471,580,8.352844427,8.653474833
Prev_v1_contig_1049,1962,893,860,35.74004747,28.95684045
Prev_v1_contig_10490,1395,515,459,9.057741259,6.791636332
Prev_v1_contig_10491,226,1481,2619,13.80256962,20.53475105
Prev_v1_contig_10492,561,3024,4477,20.66750735,25.74201056
Prev_v1_contig_10493,1864,1115,1235,14.42334007,13.44023893
Prev_v1_contig_10494,290,269,325,4.977734218,5.059549404
Prev_v1_contig_10495,595,1011,1095,10.36450889,9.444103718
Prev_v1_contig_10496,324,111,147,4.148057741,4.621555842
Prev_v1_contig_10497,279,193,327,7.226475382,10.30068312
Prev_v1_contig_10498,1175,3869,3048,35.37035989,23.4425455
Prev_v1_contig_10499,643,2565,2899,41.77823477,39.72464162
Prev_v1_contig_105,976,12,17,0.695012206,0.82834101
Prev_v1_contig_1050,547,668,1123,4.455832719,6.302041051
Prev_v1_contig_10500,2377,1003,1270,26.37622168,28.09728961
Prev_v1_contig_10501,558,653,1146,30.3111427,44.75306677
Prev_v1_contig_10502,3259,12,24,0.842670477,1.41787136
Prev_v1_contig_10503,230,1619,2610,15.03024197,20.38490476
Prev_v1_contig_10504,219,40,53,3.042976721,3.392060301
Prev_v1_contig_10505,696,33,0,2.452073102,0
Prev_v1_contig_10506,1996,808,1028,49.96764097,53.48347982
Prev_v1_contig_10507,1230,424,415,15.75271205,12.97139339
Prev_v1_contig_10508,715,120,151,2.152002246,2.278177076
Prev_v1_contig_10509,223,255,427,10.53565108,14.84219489
Prev_v1_contig_1051,485,1218,1524,39.24365979,41.31009908
Prev_v1_contig_10510,718,1210,763,12.53193493,6.64823488
Prev_v1_contig_10511,500,26,0,1.650462208,0
Prev_v1_contig_10512,625,7105,8770,109.1411879,113.3373994
Prev_v1_contig_10513,596,204,183,2.127765877,1.605808743
Prev_v1_contig_10514,222,996,968,12.78906251,10.45691999
Prev_v1_contig_10515,204,935,1254,6.738591871,7.603335166
Prev_v1_contig_10516,483,216,234,2.865662784,2.611777918
Prev_v1_contig_10517,257,486,816,6.101497135,8.618652233
Prev_v1_contig_10518,2575,40,23,3.393053689,1.641374312
Prev_v1_contig_10519,435,128,74,2.436798836,1.185196839
Prev_v1_contig_1052,711,18987,18013,114.8974412,91.70417569
Prev_v1_contig_10520,302,932,875,64.27029538,50.76349236
Prev_v1_contig_10521,335,93,37,6.169135159,2.064867157
Prev_v1_contig_10522,1194,522,524,38.0499363,32.13392486
Prev_v1_contig_10523,2297,1640,1603,14.12400516,11.61439515
Prev_v1_contig_10524,294,16,24,1.363253571,1.720350583
Prev_v1_contig_10525,1476,1780,2497,16.24949569,19.17730092
Prev_v1_contig_10526,831,1757,1474,42.79925492,30.20723586
Prev_v1_contig_10527,2362,836,826,28.16651985,23.41294346
Prev_v1_contig_10528,211,1025,1209,7.721030325,7.661728345
Prev_v1_contig_10529,701,486,837,6.295260895,9.121199987
Prev_v1_contig_1053,1691,9293,11239,39.3188724,40.00569728
Prev_v1_contig_10530,837,5153,12306,40.27186791,80.91100543
Prev_v1_contig_10531,274,3764,4191,15.48470292,14.50507503
Prev_v1_contig_10532,594,674,857,16.7371603,17.90406958
Prev_v1_contig_10533,479,1711,2165,22.23807388,23.67304457
Prev_v1_contig_10534,701,871,1022,43.25835793,42.70235498
Prev_v1_contig_10535,3049,1530,2081,21.42531236,24.51640954
Prev_v1_contig_10536,534,30,25,2.833116258,1.986242206
Prev_v1_contig_10537,1595,495,95,25.3730559,4.096757321
Prev_v1_contig_10538,1285,160,86,5.31598013,2.403869424
Prev_v1_contig_10539,2423,642,1085,6.31160187,8.973944147
Prev_v1_contig_1054,389,1120,1675,13.27023717,16.69646492
Prev_v1_contig_10540,275,1753,2102,22.22640914,22.42173193
Prev_v1_contig_10541,595,311,408,10.84018962,11.96425633
Prev_v1_contig_10542,734,12,9,0.67069691,0.423191197
Prev_v1_contig_10543,1751,948,2557,29.31270027,66.51617602
Prev_v1_contig_10544,527,1214,1435,12.55979199,12.49006553
Prev_v1_contig_10545,283,496,431,28.04924383,20.50528488
Prev_v1_contig_10546,7530,1516,1818,33.52117886,33.8191756
Prev_v1_contig_10547,1363,774,840,6.949959292,6.345555429
Prev_v1_contig_10548,629,1532,1691,74.16564173,68.87104251
Prev_v1_contig_10549,1612,645,1058,4.946054363,6.825490938
Prev_v1_contig_1055,1310,4267,5399,45.34457013,48.26863635
Prev_v1_contig_10550,397,2331,3255,19.5054675,22.91469806
Prev_v1_contig_10551,201,871,884,9.370216702,8.000788696
Prev_v1_contig_10552,455,4066,4798,35.95400512,35.69350538
Prev_v1_contig_10553,1365,2105,2337,22.48157983,20.99822064
Prev_v1_contig_10554,836,669,909,10.43550365,11.92889554
Prev_v1_contig_10555,507,320,493,5.63327922,7.301419055
Prev_v1_contig_10556,1562,3706,5221,104.3271834,123.6501981
Prev_v1_contig_10557,1898,1978,2125,108.9647992,98.48450939
Prev_v1_contig_10558,759,611,703,9.704499,9.393691434
Prev_v1_contig_10559,277,180,222,9.638926262,10.00133981
Prev_v1_contig_1056,1163,1781,2176,39.74751072,40.85582292
Prev_v1_contig_10560,584,516,570,7.454490373,6.92774938
Prev_v1_contig_10561,440,1161,1832,11.56821447,15.35707966
Prev_v1_contig_10562,2013,556,494,4.17670018,3.122011613
Prev_v1_contig_10563,2250,31,27,1.974396524,1.446723393
Prev_v1_contig_10564,494,88,145,2.888743655,4.004454749
Prev_v1_contig_10565,1293,1076,930,41.09109681,29.8790969
Prev_v1_contig_10566,963,1223,1660,25.07575544,28.63417748
Prev_v1_contig_10567,385,728,971,8.95209008,10.04526389
Prev_v1_contig_10568,932,3747,3821,35.12606982,30.13505307
Prev_v1_contig_10569,2188,97,97,8.771523936,7.37945194
Prev_v1_contig_1057,1640,3039,3379,63.81152181,59.69055949
Prev_v1_contig_10570,1353,133,164,4.712957846,4.889166398
Prev_v1_contig_10571,1315,403,231,10.5256316,5.075795955
Prev_v1_contig_10572,1429,2483,3997,10.4755679,14.18678741
Prev_v1_contig_10573,211,44,58,3.514638113,3.897669289
Prev_v1_contig_10574,1299,78,113,3.776057477,4.602263633
Prev_v1_contig_10575,575,1184,1644,6.932856432,8.098626561
Prev_v1_contig_10576,2099,768,899,10.20314523,10.04804557
Prev_v1_contig_10577,290,385,490,3.783054863,4.050671702
Prev_v1_contig_10578,703,181,348,4.839478878,7.827955058
Prev_v1_contig_10579,452,173,303,13.37314649,19.70512449
Prev_v1_contig_1058,2334,935,863,37.26539371,28.93703001
Prev_v1_contig_10580,3594,803,1425,7.206982648,10.75974184
Prev_v1_contig_10581,536,666,1048,6.339484472,8.392474914
Prev_v1_contig_10582,1095,2502,3511,16.94884271,20.0093338
Prev_v1_contig_10583,609,931,1118,14.53417863,14.68357048
Prev_v1_contig_10584,2287,6335,10579,43.92286526,61.7074666
Prev_v1_contig_10585,707,1679,2011,25.93690158,26.13536228
Prev_v1_contig_10586,885,1856,2461,34.61178814,38.61061635
Prev_v1_contig_10587,373,153,267,7.153964053,10.50305501
Prev_v1_contig_10588,1368,699,965,9.94091735,11.54584323
Prev_v1_contig_10589,338,7544,10242,49.0750469,56.05222685
Prev_v1_contig_1059,896,118,112,4.341936458,3.467117298
Prev_v1_contig_10590,2591,823,1096,62.60924604,70.14524698
Prev_v1_contig_10591,693,95,71,2.202202621,1.384653394
Prev_v1_contig_10592,1150,229,154,8.608044149,4.870110106
Prev_v1_contig_10593,1003,1506,2037,22.78702015,25.93000792
Prev_v1_contig_10594,460,457,597,10.93762082,12.02070808
Prev_v1_contig_10595,597,1615,1348,20.00049525,14.04452874
Prev_v1_contig_10596,295,1126,1096,34.48285665,28.23738377
Prev_v1_contig_10597,527,7825,8343,81.52779615,73.12950873
Prev_v1_contig_10598,565,1365,1028,8.565655749,5.427128885
Prev_v1_contig_10599,2058,1707,1902,27.59230688,25.86509387
Prev_v1_contig_106,572,2728,3271,15.69091363,15.82827058
Prev_v1_contig_1060,1675,2270,2788,40.36884053,41.71211815
Prev_v1_contig_10600,359,2083,3144,20.28069031,25.75283567
Prev_v1_contig_10601,608,4291,5520,32.03337329,34.66827985
Prev_v1_contig_10602,4733,21,33,0.821603715,1.086190738
Prev_v1_contig_10603,410,2426,2780,22.82053367,22.00031259
Prev_v1_contig_10604,561,844,994,9.484241396,9.397137746
Prev_v1_contig_10605,1160,914,1388,22.93464471,29.30112822
Prev_v1_contig_10606,871,399,498,9.362460935,9.830950776
Prev_v1_contig_10607,450,1287,1083,35.19651862,24.91716764
Prev_v1_contig_10608,1728,1712,1987,15.45941108,15.09510396
Prev_v1_contig_10609,341,165,145,6.861549462,5.072888446
Prev_v1_contig_1061,348,1399,1593,53.10868105,50.87596186
Prev_v1_contig_10610,1174,687,1271,11.62427851,18.09272058
Prev_v1_contig_10611,454,84,87,6.599767545,5.750659607
Prev_v1_contig_10612,516,726,923,4.79764458,5.131474884
Prev_v1_contig_10613,1065,326,264,19.84020822,13.51704029
Prev_v1_contig_10614,2500,189,279,3.955537535,4.912436674
Prev_v1_contig_10615,492,2343,1942,28.35673932,19.77344242
Prev_v1_contig_10616,287,1129,568,14.39081152,6.091001898
Prev_v1_contig_10617,373,2034,2210,16.19323601,14.8021236
Prev_v1_contig_10618,1385,15,17,1.008987018,0.962038155
Prev_v1_contig_10619,1220,779,691,19.19539442,14.32473794
Prev_v1_contig_1062,259,2288,2747,28.93316864,29.22454064
Prev_v1_contig_10620,996,215,306,13.16840885,15.76759021
Prev_v1_contig_10621,200,5887,7012,43.09210574,43.18119376
Prev_v1_contig_10622,484,1541,1542,19.68163285,16.56883285
Prev_v1_contig_10623,291,4139,4308,16.21658453,14.20001209
Prev_v1_contig_10624,1681,2904,2682,19.6442723,15.26325511
Prev_v1_contig_10625,506,4727,4540,34.84050406,28.15164232
Prev_v1_contig_10626,1591,522,621,26.19668389,26.21902107
Prev_v1_contig_10627,1285,27,39,0.997322428,1.211952181
Prev_v1_contig_10628,235,58,107,3.241701732,5.031273115
Prev_v1_contig_10629,436,582,185,9.635041836,2.576626116
Prev_v1_contig_1063,1566,9524,11223,76.13938901,75.48280309
Prev_v1_contig_10630,263,1919,2530,21.95028381,24.3463994
Prev_v1_contig_10631,356,2350,3804,33.89862329,46.16403511
Prev_v1_contig_10632,314,59,9,3.195125557,0.410041188
Prev_v1_contig_10633,461,378,472,4.108018574,4.315505289
Prev_v1_contig_10634,456,2395,2392,53.07971591,44.59984026
Prev_v1_contig_10635,3545,32,63,1.004032908,1.6629821
Prev_v1_contig_10636,975,519,564,4.05114861,3.70372708
Prev_v1_contig_10637,603,27,30,2.374359359,2.219488997
Prev_v1_contig_10638,846,2151,3038,21.96925437,26.10428079
Prev_v1_contig_10639,819,4395,4838,35.74690749,33.10507048
Prev_v1_contig_1064,1656,1003,821,40.56596119,27.93528142
Prev_v1_contig_10640,378,1194,1486,9.926227013,10.39316308
Prev_v1_contig_10641,900,3449,3902,40.51466194,38.56162669
Prev_v1_contig_10642,250,12,0,0.807189614,0
Prev_v1_contig_10643,1690,672,1035,5.936749423,7.692523848
Prev_v1_contig_10644,488,2650,3185,23.60710797,23.87016412
Prev_v1_contig_10645,383,599,525,22.04084693,16.25211233
Prev_v1_contig_10646,942,88,150,3.40126269,4.877506063
Prev_v1_contig_10647,1980,5477,6394,97.67275913,95.92954908
Prev_v1_contig_10648,695,388,431,7.077309512,6.613978662
Prev_v1_contig_10649,354,1675,2674,19.91998254,26.75374608
Prev_v1_contig_1065,2446,6667,6047,64.00170884,48.83713058
Prev_v1_contig_10650,731,3947,6425,49.16631803,67.33219113
Prev_v1_contig_10651,495,481,947,12.95102859,21.45152741
Prev_v1_contig_10652,1333,192,297,12.51967565,16.29286107
Prev_v1_contig_10653,1046,412,488,4.72107016,4.704485306
Prev_v1_contig_10654,1260,1080,1250,28.55781188,27.80739089
Prev_v1_contig_10655,402,3648,5509,59.82455791,76.00575835
Prev_v1_contig_10656,763,463,491,11.89820214,10.61526646
Prev_v1_contig_10657,3439,340,295,9.816349604,7.165428586
Prev_v1_contig_10658,1352,2472,3109,18.90311219,20.00113418
Prev_v1_contig_10659,357,1424,1316,19.65381768,15.28065178
Prev_v1_contig_1066,2543,27230,39313,283.3982701,344.2189661
Prev_v1_contig_10660,360,2187,2214,14.82023244,12.62213743
Prev_v1_contig_10661,354,2410,2241,17.38206003,13.59800246
Prev_v1_contig_10662,2071,628,494,5.386681477,3.564820419
Prev_v1_contig_10663,303,5227,5997,56.74152193,54.76859311
Prev_v1_contig_10664,202,78,70,4.188567958,3.16240916
Prev_v1_contig_10665,980,677,895,9.692755798,10.7802962
Prev_v1_contig_10666,438,796,919,11.04990562,10.73272664
Prev_v1_contig_10667,899,337,505,20.12630491,25.37316134
Prev_v1_contig_10668,2848,796,822,11.56930983,10.0511385
Prev_v1_contig_10669,1270,122,0,2.011033455,0
Prev_v1_contig_1067,517,23107,20330,331.075185,245.0583475
Prev_v1_contig_10670,1445,1217,1223,25.61010628,21.6519151
Prev_v1_contig_10671,285,19,20,1.751174584,1.5507968
Prev_v1_contig_10672,382,1433,1339,23.70292454,18.63311123
Prev_v1_contig_10673,439,547,60,4.343994233,0.400868767
Prev_v1_contig_10674,497,116,131,6.059420676,5.756963378
Prev_v1_contig_10675,609,59,47,4.401067888,2.949531033
Prev_v1_contig_10676,849,71,64,2.563321069,1.943898964
Prev_v1_contig_10677,412,262,355,4.751880204,5.416785037
Prev_v1_contig_10678,1214,217,263,6.029063008,6.147448415
Prev_v1_contig_10679,2533,514,454,15.13635517,11.24768382
Prev_v1_contig_1068,1020,1600,1789,57.33309411,53.93178492
Prev_v1_contig_10680,569,2361,2685,82.4447152,78.87877929
Prev_v1_contig_10681,323,1663,2679,9.608487888,13.02220618
Prev_v1_contig_10682,2070,784,1556,7.385685809,12.33199711
Prev_v1_contig_10683,302,1451,1763,7.920490633,8.096289715
Prev_v1_contig_10684,1000,729,702,13.93367815,11.2881927
Prev_v1_contig_10685,406,2177,2215,57.40678133,49.1391404
Prev_v1_contig_10686,778,886,1090,30.06245569,31.11474782
Prev_v1_contig_10687,228,4382,7655,46.67013397,68.59001934
Prev_v1_contig_10688,2232,1221,1664,8.016263641,9.190914073
Prev_v1_contig_10689,1185,2589,3028,48.14071815,47.36804284
Prev_v1_contig_1069,525,3787,3943,18.24570066,15.98236605
Prev_v1_contig_10690,231,1281,1879,25.23919325,31.14599254
Prev_v1_contig_10691,950,156,193,4.600980803,4.788860517
Prev_v1_contig_10692,1021,286,257,10.44349611,7.895180354
Prev_v1_contig_10693,946,146,180,3.772142841,3.912522384
Prev_v1_contig_10694,1145,2140,2923,117.5513242,135.0801778
Prev_v1_contig_10695,702,2112,2191,10.36309984,9.044554951
Prev_v1_contig_10696,663,1741,1275,15.34541681,9.454512902
Prev_v1_contig_10697,2866,2278,3002,55.14012136,61.13272313
Prev_v1_contig_10698,2068,497,673,7.010937757,7.987002913
