Contig ID,Size,Phco_ech1,Phco_ech2,Phco_ech3,Phco_F1_RPKM,Phco_F2_RPKM,Phco_F3_RPKM
Phco_v1_contig_32517,367,52,51,16,2.156384865,5.535245405,3.177939411
Phco_v1_contig_32518,359,161,138,28,6.825279221,15.31148827,5.685324755
Phco_v1_contig_32519,227,21,21,3,1.407934442,3.684904235,0.963356633
Phco_v1_contig_3252,1366,16431,2532,1374,183.0637236,73.83219333,73.32088999
Phco_v1_contig_32520,255,8,4,4,0.477461988,0.624816629,1.143435063
Phco_v1_contig_32521,318,12,37,20,0.574305693,4.63454787,4.584527374
Phco_v1_contig_32522,508,12,8,2,0.35950632,0.627276537,0.286984194
Phco_v1_contig_32523,325,76,282,24,3.558928204,34.56197212,5.382940449
Phco_v1_contig_32524,826,56,36,10,1.031803449,1.736021988,0.882493768
Phco_v1_contig_32525,549,30,1,8,0.831644856,0.072553843,1.062207435
Phco_v1_contig_32526,405,12,22,12,0.450936322,2.163716843,2.159821785
Phco_v1_contig_32527,304,42,14,5,2.102638936,1.834371187,1.198914231
Phco_v1_contig_32528,276,11,0,0,0.606558368,0,0
Phco_v1_contig_32529,411,20,8,3,0.74058885,0.775319904,0.532072885
Phco_v1_contig_3253,2407,5200,1442,673,32.87882199,23.86282951,20.38124307
Phco_v1_contig_32530,213,10,7,3,0.714511778,1.309034838,1.026675849
Phco_v1_contig_32531,569,33,96,112,0.882654356,6.720347569,14.34820096
Phco_v1_contig_32532,1350,161,106,44,1.815018697,3.127554346,2.375803964
Phco_v1_contig_32533,257,9,3,8,0.532964622,0.464965682,2.269073471
Phco_v1_contig_32534,403,14,2,5,0.528703256,0.197677717,0.904391877
Phco_v1_contig_32535,911,46,53,67,0.768472711,2.317342682,5.361028553
Phco_v1_contig_32536,260,6,2,0,0.35121002,0.306400462,0
Phco_v1_contig_32537,179,16,0,0,1.360366558,0,0
Phco_v1_contig_32538,490,14,205,359,0.434831454,16.66443329,53.40600144
Phco_v1_contig_32539,273,18,9,10,1.0034572,1.313144837,2.67010935
Phco_v1_contig_3254,531,262,16,4,7.509236212,1.200212733,0.549107234
Phco_v1_contig_32540,899,123,60,23,2.082257405,2.658424476,1.864918421
Phco_v1_contig_32541,1133,50,12,10,0.671628459,0.421875305,0.64337145
Phco_v1_contig_32542,281,10,0,0,0.541605013,0,0
Phco_v1_contig_32543,527,128,93,48,3.696479908,7.029187071,6.639300364
Phco_v1_contig_32544,255,11,10,3,0.656510234,1.562041571,0.857576297
Phco_v1_contig_32545,245,20,10,7,1.242375581,1.62579837,2.082685293
Phco_v1_contig_32546,771,60,43,39,1.184365827,2.221502702,3.68724439
Phco_v1_contig_32547,293,10,10,4,0.519423238,1.359455975,0.99513973
Phco_v1_contig_32548,260,8,2,1,0.468280027,0.306400462,0.280361482
Phco_v1_contig_32549,461,25,34,5,0.82533085,2.937722435,0.790607215
Phco_v1_contig_3255,221,14,7,3,0.964105938,1.261648961,0.989511112
Phco_v1_contig_32550,391,26,3,8,1.012011823,0.305616829,1.491437038
Phco_v1_contig_32551,222,126,62,6,8.637868063,11.12426903,1.970107709
Phco_v1_contig_32552,261,20,0,7,1.166214626,0,1.955011099
Phco_v1_contig_32553,250,7,4,9,0.426134824,0.637312961,2.624183469
Phco_v1_contig_32554,790,92,29,16,1.772350988,1.462189547,1.476333878
Phco_v1_contig_32555,240,9,7,12,0.570716283,1.161768419,3.644699262
Phco_v1_contig_32556,458,21,1,0,0.697819036,0.086969563,0
Phco_v1_contig_32557,332,45,78,58,2.062829938,9.358134594,12.7344914
Phco_v1_contig_32558,621,52,1,0,1.274385258,0.064141804,0
Phco_v1_contig_32559,216,27,4,3,1.902387609,0.737630742,1.012416462
Phco_v1_contig_3256,688,1337,516,286,29.57549109,29.87404505,30.30186015
Phco_v1_contig_32560,379,16,52,23,0.642495024,5.465084759,4.423645543
Phco_v1_contig_32561,192,20,0,0,1.585323008,0,0
Phco_v1_contig_32562,518,28,0,0,0.822654101,0,0
Phco_v1_contig_32563,339,18,10,13,0.808093852,1.174987023,2.795344567
Phco_v1_contig_32564,285,9,2,1,0.480603185,0.279523229,0.255768369
Phco_v1_contig_32565,528,30,0,0,0.86472164,0,0
Phco_v1_contig_32566,561,30,47,4,0.813855662,3.337088811,0.51974321
Phco_v1_contig_32567,318,31,17,21,1.483623041,2.129386859,4.813753743
Phco_v1_contig_32568,490,22,8,4,0.68330657,0.650319348,0.595052941
Phco_v1_contig_32569,475,15,23,4,0.480603185,1.928710277,0.613844086
Phco_v1_contig_3257,2060,5889,2085,958,43.50741992,40.31545886,33.89924168
Phco_v1_contig_32570,881,89,50,23,1.537457409,2.260616349,1.903021181
Phco_v1_contig_32571,423,16,8,1,0.57566339,0.753325013,0.172326206
Phco_v1_contig_32572,260,10,10,6,0.585350034,1.53200231,1.68216889
Phco_v1_contig_32573,438,20,15,3,0.694936113,1.364111646,0.499273872
Phco_v1_contig_32574,265,37,2,0,2.124931065,0.300619321,0
Phco_v1_contig_32575,387,11,4,0,0.432584263,0.411700879,0
Phco_v1_contig_32576,450,40,41,16,1.352808966,3.629143251,2.591786142
Phco_v1_contig_32577,714,56,57,10,1.19365497,3.179870342,1.020924163
Phco_v1_contig_32578,267,6,0,0,0.342002267,0,0
Phco_v1_contig_32579,456,21,20,13,0.700879645,1.747020178,2.078118
Phco_v1_contig_3258,878,1077,1024,385,18.66853262,46.45561448,31.96376346
Phco_v1_contig_32580,597,64,34,3,1.631528402,2.268492533,0.366301433
Phco_v1_contig_32581,467,42,21,16,1.368741406,1.791163301,2.497438467
Phco_v1_contig_32582,287,68,41,29,3.605919371,5.690294295,7.365594328
Phco_v1_contig_32583,411,35,2,8,1.296030488,0.193829976,1.418861027
Phco_v1_contig_32584,675,143,70,32,3.224194703,4.130732155,3.455714856
Phco_v1_contig_32585,429,19,27,21,0.674039433,2.506912871,3.56823704
Phco_v1_contig_32586,536,66,0,2,1.873993764,0,0.271992482
Phco_v1_contig_32587,616,36,79,22,0.889427973,5.108332379,2.603356616
Phco_v1_contig_32588,483,17,20,4,0.535661935,1.649360665,0.603676896
Phco_v1_contig_32589,367,26,0,0,1.078192432,0,0
Phco_v1_contig_3259,574,490,56,9,12.99191538,3.886054641,1.142937051
Phco_v1_contig_32590,315,31,12,5,1.497752784,1.517411812,1.157047385
Phco_v1_contig_32591,335,17,17,18,0.772312582,2.021328421,3.916691745
Phco_v1_contig_32592,274,8,20,9,0.44435331,2.90744964,2.394327983
Phco_v1_contig_32593,501,24,4,4,0.729058724,0.31802044,0.581987906
Phco_v1_contig_32594,212,19,2,3,1.363976022,0.375774152,1.031518659
Phco_v1_contig_32595,303,94,7,2,4.721437234,0.920212609,0.481148417
Phco_v1_contig_32596,322,12,18,0,0.567171461,2.226636898,0
Phco_v1_contig_32597,231,62,50,53,4.084780321,8.621658023,16.72459402
Phco_v1_contig_32598,431,34,36,9,1.200578723,3.32703982,1.522148184
Phco_v1_contig_32599,362,15,15,3,0.630625727,1.650499727,0.6040938
Phco_v1_contig_326,244,97,2,18,6.05021633,0.326492296,5.377425141
Phco_v1_contig_3260,910,2847,1141,499,47.61404416,49.94327532,39.97153697
Phco_v1_contig_32600,311,8,0,0,0.391488125,0,0
Phco_v1_contig_32601,311,14,10,10,0.685104219,1.280773636,2.343858047
Phco_v1_contig_32602,291,6,2,4,0.313795894,0.273759863,1.001979179
Phco_v1_contig_32603,344,20,8,7,0.884831446,0.926326978,1.483307839
Phco_v1_contig_32604,426,34,26,27,1.214670023,2.431064699,4.620041319
Phco_v1_contig_32605,223,14,9,8,0.955459248,1.607571931,2.615030861
Phco_v1_contig_32606,998,182,66,11,2.775427213,2.634184333,0.803440719
Phco_v1_contig_32607,637,36,13,7,0.860106172,0.812899185,0.801032805
Phco_v1_contig_32608,287,77,50,17,4.083173405,6.939383287,4.317762192
Phco_v1_contig_32609,328,34,19,13,1.577589725,2.307344943,2.889090879
Phco_v1_contig_3261,602,1051,535,176,26.57022428,35.39892381,21.31119834
Phco_v1_contig_32610,914,54,21,23,0.899159133,0.915178623,1.834312539
Phco_v1_contig_32611,237,19,2,8,1.220096694,0.336135528,2.460556464
Phco_v1_contig_32612,386,15,24,3,0.591415837,2.476604771,0.566533564
Phco_v1_contig_32613,731,358,70,68,7.453403711,3.814287558,6.780835837
Phco_v1_contig_32614,1032,114,121,137,1.681179748,4.670231849,9.676817809
Phco_v1_contig_32615,328,49,14,9,2.273585191,1.700148905,2.000139839
Phco_v1_contig_32616,488,47,2,0,1.465774059,0.163246148,0
Phco_v1_contig_32617,499,32,13,7,0.975974405,1.03770898,1.022560915
Phco_v1_contig_32618,776,88,6,2,1.725877419,0.307979846,0.187871096
Phco_v1_contig_32619,530,43,32,16,1.234757241,2.40495457,2.20057314
Phco_v1_contig_3262,1325,4619,1073,1032,53.05435995,32.25645317,56.774787
Phco_v1_contig_32620,655,58,2,10,1.347645573,0.121624611,1.112885271
Phco_v1_contig_32621,249,9,2,1,0.550087983,0.319936225,0.292746929
Phco_v1_contig_32622,414,36,0,0,1.323400076,0,0
Phco_v1_contig_32623,387,20,2,4,0.786516841,0.20585044,0.753426204
Phco_v1_contig_32624,258,8,3,0,0.471910105,0.463163489,0
Phco_v1_contig_32625,606,30,20,17,0.753420835,1.314589441,2.044880774
Phco_v1_contig_32626,214,19,4,4,1.351228582,0.744524487,1.362504397
Phco_v1_contig_32627,201,64,6,1,4.845882865,1.189016718,0.362656643
Phco_v1_contig_32628,327,23,26,17,1.070456636,3.167075112,3.789595563
Phco_v1_contig_32629,438,34,23,3,1.181391392,2.091637857,0.499273872
Phco_v1_contig_3263,667,171,81,44,3.9017485,4.83717671,4.808598727
Phco_v1_contig_32630,1277,219,65,54,2.610010251,2.027473692,3.08243947
Phco_v1_contig_32631,211,33,2,1,2.380238525,0.377555072,0.345469124
Phco_v1_contig_32632,294,33,17,11,1.708266424,2.303214358,2.727325979
Phco_v1_contig_32633,279,16,2,0,0.872779978,0.285534481,0
Phco_v1_contig_32634,362,9,0,2,0.378375436,0,0.4027292
Phco_v1_contig_32635,794,34,29,5,0.651699534,1.454823353,0.459030134
Phco_v1_contig_32636,253,52,5,8,3.128036543,0.787194863,2.30494815
Phco_v1_contig_32637,269,43,37,11,2.432793076,5.478759192,2.980794936
Phco_v1_contig_32638,452,18,18,4,0.606070389,1.586232481,0.645079515
Phco_v1_contig_32639,223,25,3,7,1.706177228,0.53585731,2.288152003
Phco_v1_contig_3264,1737,2128,814,427,18.64493187,18.66626189,17.91924681
Phco_v1_contig_32640,404,4483,2364,1673,168.8792802,233.0767079,301.8604884
Phco_v1_contig_32641,242,84,32,19,5.282663113,5.267049265,5.723081486
Phco_v1_contig_32642,408,15,8,31,0.559525767,0.781020786,5.538513585
Phco_v1_contig_32643,1440,142,182,160,1.500772447,5.034329814,8.099331694
Phco_v1_contig_32644,261,10,69,40,0.583107313,10.53031473,11.17149199
Phco_v1_contig_32645,232,46,18,10,3.017580345,3.090418454,3.141982123
Phco_v1_contig_32646,259,7,2,2,0.411327051,0.307583475,0.562887917
Phco_v1_contig_32647,174,11,0,0,0.962127067,0,0
Phco_v1_contig_32648,396,15,19,6,0.576481094,1.911134195,1.104454322
Phco_v1_contig_32649,686,30,4,9,0.665558347,0.23225691,0.956335083
Phco_v1_contig_3265,1527,900,283,152,8.970000514,7.382104125,7.255982814
Phco_v1_contig_32650,335,25,7,2,1.135753796,0.832311703,0.435187972
Phco_v1_contig_32651,192,9,3,0,0.713395353,0.622375939,0
Phco_v1_contig_32652,467,13,85,76,0.423658054,7.249946693,11.86283272
Phco_v1_contig_32653,403,18,0,0,0.679761329,0,0
Phco_v1_contig_32654,398,28,9,6,1.070690514,0.900724976,1.0989043
Phco_v1_contig_32655,399,16,3,0,0.610289759,0.299489173,0
Phco_v1_contig_32656,417,37,3,2,1.350375857,0.286561583,0.34961144
Phco_v1_contig_32657,679,48,53,8,1.075871638,3.109129873,0.858839296
Phco_v1_contig_32658,294,16,5,7,0.828250388,0.677415988,1.735571077
Phco_v1_contig_32659,287,47,37,9,2.492326624,5.135143633,2.285874102
Phco_v1_contig_3266,1011,625,468,173,9.408445149,18.43857973,12.47345148
Phco_v1_contig_32660,503,79,56,18,2.39027628,4.434583228,2.608532275
Phco_v1_contig_32661,250,9,16,5,0.547887631,2.549251844,1.457879705
Phco_v1_contig_32662,169,31,21,8,2.791669391,4.949545926,3.450602852
Phco_v1_contig_32663,262,63,26,14,3.65955479,3.952799854,3.895098448
Phco_v1_contig_32664,571,27,49,21,0.719642248,3.418162773,2.680864606
Phco_v1_contig_32665,295,14,2,2,0.722262414,0.270047865,0.49419651
Phco_v1_contig_32666,491,19,13,8,0.58892651,1.054616662,1.187682041
Phco_v1_contig_32667,531,56,106,10,1.605027587,7.951409355,1.372768084
Phco_v1_contig_32668,208,11,6,2,0.804856296,1.149001733,0.700903704
Phco_v1_contig_32669,319,11,14,11,0.524796582,1.748115489,2.513585698
Phco_v1_contig_3267,3003,5674,802,610,28.75563715,10.63779959,14.80697003
Phco_v1_contig_32670,240,7,0,0,0.443890442,0,0
Phco_v1_contig_32671,363,19,5,5,0.796592057,0.548650965,1.004049384
Phco_v1_contig_32672,323,22,2,0,1.036595106,0.246638143,0
Phco_v1_contig_32673,646,43,11,2,1.013036126,0.678254893,0.225677973
Phco_v1_contig_32674,240,56,18,2,3.551123537,2.987404505,0.607449877
Phco_v1_contig_32675,544,47,4,4,1.314885553,0.292882795,0.535985186
Phco_v1_contig_32676,587,39,14,6,1.011149802,0.949998025,0.745083325
Phco_v1_contig_32677,284,15,7,3,0.80382575,0.981776128,0.770006886
Phco_v1_contig_32678,1222,89,44,30,1.108428787,1.434214929,1.789541373
Phco_v1_contig_32679,312,49,65,10,2.390179304,8.298345848,2.336345681
Phco_v1_contig_3268,1452,3119,1146,418,32.69171875,31.4377003,20.98463212
Phco_v1_contig_32680,361,23,33,7,0.969638006,3.641157846,1.413456778
Phco_v1_contig_32681,205,35,8,2,2.598383076,1.554421856,0.711160832
Phco_v1_contig_32682,391,22,10,7,0.856317696,1.018722764,1.305007409
Phco_v1_contig_32683,359,58,89,139,2.458796241,9.874800407,28.22357646
Phco_v1_contig_32684,758,62,0,0,1.244834108,0,0
Phco_v1_contig_32685,274,32,43,1,1.777413241,6.251016726,0.266036443
Phco_v1_contig_32686,519,22,0,0,0.645125663,0,0
Phco_v1_contig_32687,236,10,0,0,0.644877156,0,0
Phco_v1_contig_32688,519,60,23,2,1.759433627,1.765197267,0.280901677
Phco_v1_contig_32689,288,10,3,1,0.528441003,0.414917292,0.253104115
Phco_v1_contig_3269,2684,1766,678,358,10.01376011,10.06189893,9.722819195
Phco_v1_contig_32690,299,20,7,4,1.018000058,0.932523145,0.975170371
Phco_v1_contig_32691,247,11,8,1,0.677773723,1.290107209,0.295117349
Phco_v1_contig_32692,381,28,4,26,1.118464106,0.418184358,4.974392694
Phco_v1_contig_32693,358,23,17,2,0.977763464,1.89146654,0.407228968
Phco_v1_contig_32694,607,28,90,37,0.702034307,5.905906765,4.443290699
Phco_v1_contig_32695,620,38,4,0,0.932783602,0.256981033,0
Phco_v1_contig_32696,302,7,10,6,0.352760616,1.318942386,1.448224872
Phco_v1_contig_32697,422,13,4,9,0.468834861,0.377555072,1.55461106
Phco_v1_contig_32698,501,50,42,12,1.518872343,3.339214617,1.745963719
Phco_v1_contig_32699,579,50,19,6,1.314257416,1.307096963,0.755378085
Phco_v1_contig_327,1247,3260,477,170,39.78690364,15.23648168,9.93743183
Phco_v1_contig_3270,1280,596,288,117,7.086393844,8.962213515,6.662965839
Phco_v1_contig_32700,625,63,40,22,1.534085368,2.549251844,2.565868281
Phco_v1_contig_32701,388,16,18,22,0.627591789,1.847879075,4.133164112
Phco_v1_contig_32702,589,51,4,1,1.317782928,0.27050635,0.123758888
Phco_v1_contig_32703,332,9,4,2,0.412565988,0.479904338,0.439120393
Phco_v1_contig_32704,223,7,2,5,0.477729624,0.357238207,1.634394288
Phco_v1_contig_32705,199,19,4,3,1.453079983,0.800644423,1.0989043
Phco_v1_contig_32706,887,118,31,24,2.024637997,1.39210131,1.9723288
Phco_v1_contig_32707,256,15,8,4,0.891744192,1.244751877,1.138968519
Phco_v1_contig_32708,291,18,38,44,0.941387683,5.201437397,11.02177097
Phco_v1_contig_32709,538,54,7,4,1.527567746,0.518261005,0.541962716
Phco_v1_contig_3271,920,1260,657,311,20.8435512,28.44528637,24.64133632
Phco_v1_contig_32710,307,11,2,6,0.545309803,0.259492248,1.424638148
Phco_v1_contig_32711,497,74,28,24,2.266023068,2.244059722,3.520031481
Phco_v1_contig_32712,483,32,43,23,1.00830482,3.546125431,3.471142155
Phco_v1_contig_32713,180,9,1,4,0.760955044,0.221289223,1.619866339
Phco_v1_contig_32714,373,42,12,9,1.713678919,1.281460378,1.758836105
Phco_v1_contig_32715,244,15,6,4,0.935600463,0.979476887,1.194983365
Phco_v1_contig_32716,479,19,25,16,0.60368041,2.07891754,2.434872159
Phco_v1_contig_32717,232,6,80,117,0.393597436,13.73519313,36.76119084
Phco_v1_contig_32718,700,60,13,2,1.304494361,0.739738258,0.208268529
Phco_v1_contig_32719,272,8,0,0,0.447620614,0,0
Phco_v1_contig_3272,1197,13934,4622,1802,177.1620314,153.8043289,109.7368099
Phco_v1_contig_32720,446,30,16,19,1.023706337,1.428952828,3.105349147
Phco_v1_contig_32721,504,53,106,83,1.600421322,8.377377713,12.00436662
Phco_v1_contig_32722,432,18,9,10,0.634129203,0.829834585,1.68736077
Phco_v1_contig_32723,260,11,9,0,0.643885037,1.378802079,0
Phco_v1_contig_32724,420,47,27,15,1.70308986,2.560632433,2.603356616
Phco_v1_contig_32725,346,19,26,15,0.835730973,2.993160583,3.160143869
Phco_v1_contig_32726,279,6,0,0,0.327292492,0,0
Phco_v1_contig_32727,463,38,28,15,1.249083873,2.408850285,2.361576196
Phco_v1_contig_32728,535,17,4,2,0.483597598,0.297809795,0.272500879
Phco_v1_contig_32729,344,24,7,9,1.061797735,0.810536106,1.907110079
Phco_v1_contig_3273,419,431,105,74,15.65497011,9.981781163,12.87387806
Phco_v1_contig_32730,224,19,8,7,1.290905878,1.422573574,2.277937039
Phco_v1_contig_32731,313,19,5,5,0.923843184,0.636294889,1.164440659
Phco_v1_contig_32732,287,9,12,9,0.477254034,1.665451989,2.285874102
Phco_v1_contig_32733,348,105,32,21,4.591970091,3.662718167,4.398774972
Phco_v1_contig_32734,700,54,79,27,1.174044924,4.495332493,2.811625145
Phco_v1_contig_32735,584,44,0,2,1.146644586,0,0.249636936
Phco_v1_contig_32736,405,17,8,0,0.638826456,0.786806125,0
Phco_v1_contig_32737,532,35,26,17,1.001256636,1.946679627,2.329319077
Phco_v1_contig_32738,671,53,28,7,1.202104838,1.662142596,0.760443959
Phco_v1_contig_32739,280,6,65,8,0.32612359,9.24672823,2.082685293
Phco_v1_contig_3274,792,973,386,163,18.69720347,19.41309998,15.00217121
Phco_v1_contig_32740,799,38,181,55,0.723812057,9.023282694,5.017733653
Phco_v1_contig_32741,302,102,62,21,5.140226123,8.177442795,5.068787054
Phco_v1_contig_32742,302,10,0,0,0.503943738,0,0
Phco_v1_contig_32743,792,66,20,6,1.268258406,1.005860103,0.552227161
Phco_v1_contig_32744,437,27,0,2,0.94031058,0,0.333610916
Phco_v1_contig_32745,401,16,0,0,0.60724592,0,0
Phco_v1_contig_32746,495,72,21,31,2.2136874,1.689844973,4.565077864
Phco_v1_contig_32747,311,28,10,1,1.370208439,1.280773636,0.234385805
Phco_v1_contig_32748,385,20,75,26,0.790602643,7.759492221,4.922710692
Phco_v1_contig_32749,371,43,0,2,1.763938915,0,0.392959489
Phco_v1_contig_3275,1406,1842,1209,643,19.93853756,34.25103885,33.33629624
Phco_v1_contig_32750,238,18,4,5,1.151024436,0.669446388,1.531386245
Phco_v1_contig_32751,627,37,0,0,0.898096862,0,0
Phco_v1_contig_32752,301,17,0,4,0.859550548,0,0.968690834
Phco_v1_contig_32753,563,33,6,0,0.892060975,0.424497976,0
Phco_v1_contig_32754,871,118,18,12,2.061829969,0.82316542,1.004279935
Phco_v1_contig_32755,446,65,18,12,2.218030396,1.607571931,1.961273146
Phco_v1_contig_32756,275,12,65,98,0.66410622,9.414850562,25.97676565
Phco_v1_contig_32757,241,8,0,0,0.505198369,0,0
Phco_v1_contig_32758,697,70,4,5,1.528460633,0.228591449,0.522912376
Phco_v1_contig_32759,387,11,2,2,0.432584263,0.20585044,0.376713102
Phco_v1_contig_3276,1562,18787,3901,2385,183.0481742,99.47814746,111.3009954
Phco_v1_contig_32760,550,31,0,0,0.857803867,0,0
Phco_v1_contig_32761,235,92,34,16,5.958116086,5.76293635,4.96299474
Phco_v1_contig_32762,230,14,0,4,0.926380053,0,1.267721483
Phco_v1_contig_32763,515,29,8,0,0.856997913,0.618750448,0
Phco_v1_contig_32764,870,68,15,0,1.189538919,0.686759656,0
Phco_v1_contig_32765,246,8,33,127,0.49493011,5.343325131,37.63226068
Phco_v1_contig_32766,590,114,0,0,2.94063983,0,0
Phco_v1_contig_32767,539,145,73,48,4.094192257,5.394694592,6.491486627
Phco_v1_contig_32768,358,18,0,1,0.765206189,0,0.203614484
Phco_v1_contig_32769,346,18,8,22,0.791745132,0.920972487,4.634877675
Phco_v1_contig_3277,294,1484,0,3,76.82022345,0,0.743816176
Phco_v1_contig_32770,315,17,0,1,0.821348301,0,0.231409477
Phco_v1_contig_32771,532,44,67,21,1.258722629,5.016443655,2.877394155
Phco_v1_contig_32772,586,16,19,9,0.41553859,1.291483176,1.119532197
Phco_v1_contig_32773,375,14,9,4,0.568179766,0.955969442,0.777535843
Phco_v1_contig_32774,296,15,3,5,0.77123822,0.403703312,1.231317318
Phco_v1_contig_32775,331,17,84,99,0.781645664,10.1084382,21.80212852
Phco_v1_contig_32776,543,41,7,5,1.149140213,0.513488804,0.671215334
Phco_v1_contig_32777,695,33,12,0,0.722633567,0.6877478,0
Phco_v1_contig_32778,331,21,20,18,0.965562291,2.406771001,3.964023367
Phco_v1_contig_32779,262,13,16,9,0.755146227,2.432492218,2.50399186
Phco_v1_contig_3278,418,1630,928,539,59.34721154,88.43098503,93.99487571
Phco_v1_contig_32780,797,37,45,37,0.706532914,2.24898708,3.384036956
Phco_v1_contig_32781,229,7,0,2,0.46521269,0,0.636628692
Phco_v1_contig_32782,260,80,0,0,4.682800268,0,0
Phco_v1_contig_32783,463,24,21,12,0.788895078,1.806637714,1.889260957
Phco_v1_contig_32784,359,19,5,2,0.805467734,0.554764068,0.406094625
Phco_v1_contig_32785,748,37,2,0,0.752816487,0.106502834,0
Phco_v1_contig_32786,250,60,19,7,3.652584209,3.027236565,2.041031587
Phco_v1_contig_32787,572,20,23,12,0.532136394,1.601638779,1.529244446
Phco_v1_contig_32788,293,12,33,17,0.623307886,4.486204718,4.229343854
Phco_v1_contig_32789,227,8,0,0,0.536355978,0,0
Phco_v1_contig_3279,2376,586,384,156,3.753532454,6.437504658,4.785968728
Phco_v1_contig_32790,453,180,0,0,6.04732485,0,0
Phco_v1_contig_32791,395,59,34,28,2.273232789,3.428582386,5.167168575
Phco_v1_contig_32792,401,23,78,35,0.87291601,7.747882008,6.362317914
Phco_v1_contig_32793,435,29,2,5,1.014606725,0.183135908,0.837861899
Phco_v1_contig_32794,413,23,44,4,0.847552833,4.243609305,0.705995015
Phco_v1_contig_32795,302,11,92,79,0.554338111,12.13426995,19.06829415
Phco_v1_contig_32796,290,12,40,19,0.629755898,5.494077251,4.775812827
Phco_v1_contig_32797,294,136,24,17,7.040128295,3.25159674,4.214958331
Phco_v1_contig_32798,416,18,10,5,0.658518788,0.957501444,0.87612963
