Contig ID,Size,Pgra_ech1,Pgra_ech2,Pgra_ENV_F1_RPKM,Pgra_ENV_F2_RPKM
Pgra_v1_contig_14275,2105,827,1032,7.771541526,10.73343438
Pgra_v1_contig_14276,3676,1923,1515,10.34802678,9.022943515
Pgra_v1_contig_14277,1918,1511,1776,15.58366573,20.27241402
Pgra_v1_contig_14278,2585,970,1291,7.422751978,10.93394294
Pgra_v1_contig_14279,368,144,592,7.74048968,35.21964682
Pgra_v1_contig_1428,2111,3286,2956,30.79165898,30.65683419
Pgra_v1_contig_14280,209,26,215,2.460825534,22.52180958
Pgra_v1_contig_14281,1516,395,377,5.154085953,5.444440518
Pgra_v1_contig_14282,321,31,270,1.910338921,18.41492016
Pgra_v1_contig_14283,1188,491,752,8.175584545,13.85838137
Pgra_v1_contig_14284,961,992,3728,20.41935629,84.93048898
Pgra_v1_contig_14285,1300,631,254,9.601515105,4.277612821
Pgra_v1_contig_14286,1447,112,116,1.531098934,1.755094748
Pgra_v1_contig_14287,2413,620,389,5.082625724,3.52942037
Pgra_v1_contig_14288,2577,1039,2245,7.975444397,19.07273766
Pgra_v1_contig_14289,996,161,33,3.197571763,0.725380222
Pgra_v1_contig_1429,359,1425,286,78.51889485,17.44145425
Pgra_v1_contig_14290,2026,898,1138,8.767800475,12.29741784
Pgra_v1_contig_14291,3147,1562,547,9.818339592,3.805412075
Pgra_v1_contig_14292,1548,331,71,4.229712025,1.004149788
Pgra_v1_contig_14293,202,138,74,13.51392423,8.020315612
Pgra_v1_contig_14294,1132,665,867,11.62061147,16.76809706
Pgra_v1_contig_14295,2058,1174,57,11.28434847,0.606374031
Pgra_v1_contig_14296,356,1593,4460,88.51554351,274.2811548
Pgra_v1_contig_14297,329,9,38,0.541128458,2.528708726
Pgra_v1_contig_14298,893,72,20,1.594904929,0.490331332
Pgra_v1_contig_14299,1336,655,758,9.698143466,12.42149463
Pgra_v1_contig_143,963,44461,16897,913.2857931,384.1443283
Pgra_v1_contig_1430,1207,10980,4549,179.9487493,82.5125056
Pgra_v1_contig_14300,3068,953,7407,6.144567337,52.85646298
Pgra_v1_contig_14301,2065,649,127,6.216964727,1.346464084
Pgra_v1_contig_14302,235,87,3102,7.323271797,288.9914804
Pgra_v1_contig_14303,1509,580,599,7.603131753,8.690578586
Pgra_v1_contig_14304,443,597,399,26.65780381,19.71879073
Pgra_v1_contig_14305,571,295,80,10.21973584,3.067361677
Pgra_v1_contig_14306,327,116,107,7.017202333,7.163860717
Pgra_v1_contig_14307,412,269,145,12.91542871,7.705164139
Pgra_v1_contig_14308,385,200,0,10.27597476,0
Pgra_v1_contig_14309,944,113,150,2.367882848,3.478807304
Pgra_v1_contig_1431,1441,2094,1726,28.74527442,26.22333476
Pgra_v1_contig_14310,1497,801,507,10.58435696,7.414762887
Pgra_v1_contig_14311,1823,684,3091,7.422038377,37.1213229
Pgra_v1_contig_14312,1355,1773,1609,25.88351199,25.99727675
Pgra_v1_contig_14313,433,42,0,1.918735702,0
Pgra_v1_contig_14314,610,625,773,20.26767562,27.74346924
Pgra_v1_contig_14315,2794,1587,2845,11.23580744,22.29292102
Pgra_v1_contig_14316,578,393,83,13.44988201,3.143846712
Pgra_v1_contig_14317,443,927,3087,41.39327326,152.5611704
Pgra_v1_contig_14318,1403,849,285,11.97026546,4.44731916
Pgra_v1_contig_14319,290,156,130,10.64094903,9.814235227
Pgra_v1_contig_1432,651,6010,451,182.6195406,15.16724359
Pgra_v1_contig_14320,302,135,78,8.842612383,5.654559369
Pgra_v1_contig_14321,777,36,218,0.916505857,6.142520058
Pgra_v1_contig_14322,526,446,448,16.77269606,18.64675988
Pgra_v1_contig_14323,271,108,40,7.883303143,3.231482505
Pgra_v1_contig_14324,271,413,209,30.14633517,16.88449609
Pgra_v1_contig_14325,1803,284,1809,3.115848807,21.96615019
Pgra_v1_contig_14326,259,218,156,16.6498564,13.18669444
Pgra_v1_contig_14327,1929,1911,2768,19.59666741,31.41557165
Pgra_v1_contig_14328,1622,913,1149,11.13457616,15.5088747
Pgra_v1_contig_14329,512,397,13,15.33819689,0.555884417
Pgra_v1_contig_1433,1022,2936,1746,56.82754807,37.40282903
Pgra_v1_contig_14330,1488,394,1293,5.23777759,19.02421311
Pgra_v1_contig_14331,483,192,47,7.863354596,2.130403347
Pgra_v1_contig_14332,478,254,168,10.51137627,7.694714198
Pgra_v1_contig_14333,349,50,3,2.833990173,0.188194504
Pgra_v1_contig_14334,206,369,345,35.43340664,36.66595349
Pgra_v1_contig_14335,890,79,108,1.755863889,2.656714324
Pgra_v1_contig_14336,1548,575,38,7.347687053,0.537432281
Pgra_v1_contig_14337,1076,623,469,11.45327103,9.542708988
Pgra_v1_contig_14338,3043,881,1699,5.727007061,12.22369584
Pgra_v1_contig_14339,1492,2513,4241,33.31788524,62.23154137
Pgra_v1_contig_1434,1716,331,437,3.815614344,5.575390131
Pgra_v1_contig_14340,2030,842,801,8.204834327,8.638683975
Pgra_v1_contig_14341,2193,825,374,7.441647245,3.733740057
Pgra_v1_contig_14342,259,458,114,34.97997353,9.63643055
Pgra_v1_contig_14343,699,66,134,1.867757643,4.196997699
Pgra_v1_contig_14344,2611,871,772,6.598801216,6.473237435
Pgra_v1_contig_14345,350,149,15,8.421161312,0.938284027
Pgra_v1_contig_14346,543,87,164,3.169371772,6.612339246
Pgra_v1_contig_14347,1638,1318,738,15.91678227,9.864011568
Pgra_v1_contig_14348,718,311,100,8.56820221,3.049205288
Pgra_v1_contig_14349,503,50,306,1.966327177,13.31878321
Pgra_v1_contig_1435,364,1817,1093,98.74322473,65.74002832
Pgra_v1_contig_14350,1271,1936,1737,30.13100135,29.92026091
Pgra_v1_contig_14351,231,809,367,69.27719648,34.78285232
Pgra_v1_contig_14352,1527,756,687,9.793468279,9.849831667
Pgra_v1_contig_14353,1596,821,1371,10.17569386,18.80683335
Pgra_v1_contig_14354,2407,1000,441,8.218218282,4.011193452
Pgra_v1_contig_14355,2408,1061,1143,8.71590853,10.39204112
Pgra_v1_contig_14356,2966,1833,2455,12.2248934,18.12138796
Pgra_v1_contig_14357,1753,1274,1199,14.37610627,14.97436364
Pgra_v1_contig_14358,1469,667,566,8.981684607,8.435401216
Pgra_v1_contig_14359,1236,263,2158,4.209117411,38.22469934
Pgra_v1_contig_1436,366,1824,2439,98.58197422,145.8954754
Pgra_v1_contig_14360,2653,2667,4678,19.88563796,38.60415725
Pgra_v1_contig_14361,778,198,309,5.034303057,8.69540853
Pgra_v1_contig_14362,257,12,115,0.923638198,9.796610141
Pgra_v1_contig_14363,1447,326,42,4.45659154,0.63546534
Pgra_v1_contig_14364,550,22,2,0.791250056,0.079611978
Pgra_v1_contig_14365,1080,1464,1185,26.81458524,24.02180866
Pgra_v1_contig_14366,2756,1189,1342,8.534073992,10.66066782
Pgra_v1_contig_14367,2810,1145,2276,8.060331978,17.73278899
Pgra_v1_contig_14368,419,448,842,21.1503595,43.99559313
Pgra_v1_contig_14369,319,644,445,39.93456397,30.54080193
Pgra_v1_contig_1437,1219,20891,18060,339.0074841,324.3583996
Pgra_v1_contig_14370,1749,328,13877,3.709691516,173.706827
Pgra_v1_contig_14371,230,92,5,7.912500562,0.475941173
Pgra_v1_contig_14372,359,325,570,17.90781812,34.76094028
Pgra_v1_contig_14373,485,404,185,16.47757849,8.351050276
Pgra_v1_contig_14374,668,206,341,6.100206272,11.17606773
Pgra_v1_contig_14375,2422,796,790,6.501187497,7.141082673
Pgra_v1_contig_14376,217,581,1472,52.96270537,148.5111923
Pgra_v1_contig_14377,1930,507,762,5.196422001,8.643880831
Pgra_v1_contig_14378,339,272,341,15.87168254,22.02245794
Pgra_v1_contig_14379,357,58,472,3.213760732,28.94575561
Pgra_v1_contig_1438,1800,1805,4173,19.83619933,50.75595318
Pgra_v1_contig_14380,2178,834,8071,7.574638968,81.1298327
Pgra_v1_contig_14381,403,157,129,7.7063436,7.008027101
Pgra_v1_contig_14382,2435,650,1733,5.280416186,15.58155172
Pgra_v1_contig_14383,1900,495,777,5.15353655,8.953204954
Pgra_v1_contig_14384,2100,558,16,5.256161088,0.166806049
Pgra_v1_contig_14385,205,124,58,11.96524475,6.194200245
Pgra_v1_contig_14386,2162,930,2190,8.509048939,22.17683339
Pgra_v1_contig_14387,1497,303,66,4.003820425,0.965235405
Pgra_v1_contig_14388,2326,785,1244,6.675959739,11.70905318
Pgra_v1_contig_14389,1423,868,67,12.06614632,1.030815668
Pgra_v1_contig_1439,1431,2584,2182,35.71960421,33.38306599
Pgra_v1_contig_14390,1331,892,1094,13.25685669,17.99493884
Pgra_v1_contig_14391,2790,1171,1140,8.302453547,8.945646998
Pgra_v1_contig_14392,1580,228,80,2.854509696,1.108521214
Pgra_v1_contig_14393,1446,353,277,4.829033019,4.193943589
Pgra_v1_contig_14394,3610,2043,2688,11.19476361,16.3017103
Pgra_v1_contig_14395,978,306,1032,6.1892259,23.10212615
Pgra_v1_contig_14396,898,131,227,2.885683668,5.534273642
Pgra_v1_contig_14397,1752,1075,3936,12.13746876,49.18493439
Pgra_v1_contig_14398,331,667,384,39.86131325,25.39886672
Pgra_v1_contig_14399,244,566,467,45.8860176,41.90232903
Pgra_v1_contig_144,1863,4089,2294,43.41682072,26.95824818
Pgra_v1_contig_1440,1041,4530,1868,86.07979718,39.28594921
Pgra_v1_contig_14400,2845,1066,2817,7.411885412,21.67782394
Pgra_v1_contig_14401,1706,1665,1221,19.30585205,15.66923326
Pgra_v1_contig_14402,1471,193,2,2.595364732,0.029766545
Pgra_v1_contig_14403,516,282,2,10.81068391,0.084857729
Pgra_v1_contig_14404,2293,2431,1880,20.97174975,17.9500186
Pgra_v1_contig_14405,1264,453,131,7.089325068,2.269004359
Pgra_v1_contig_14406,1150,204,1213,3.509021988,23.09266572
Pgra_v1_contig_14407,628,317,62,9.985122126,2.16143985
Pgra_v1_contig_14408,295,202,104,13.54512808,7.718313806
Pgra_v1_contig_14409,396,199,154,9.940578358,8.514058765
Pgra_v1_contig_1441,1788,996,1458,11.01908635,17.85258535
Pgra_v1_contig_14410,2491,2168,1600,17.21627983,14.06233254
Pgra_v1_contig_14411,249,210,179,16.68298311,15.73855269
Pgra_v1_contig_14412,354,15,0,0.838188619,0
Pgra_v1_contig_14413,261,135,33,10.23168176,2.768117628
Pgra_v1_contig_14414,230,64,102,5.504348217,9.709199934
Pgra_v1_contig_14415,592,734,543,24.5260786,20.08118011
Pgra_v1_contig_14416,2884,1376,332,9.437934096,2.520309847
Pgra_v1_contig_14417,446,214,185,9.491452468,9.081299067
Pgra_v1_contig_14418,2002,1861,2550,18.38806637,27.88606375
Pgra_v1_contig_14419,1603,1223,2677,15.09199655,36.56166435
Pgra_v1_contig_1442,1179,3056,3731,51.27354054,69.28234079
Pgra_v1_contig_14420,319,239,299,14.82043601,20.52067366
Pgra_v1_contig_14421,300,14,2,0.923125066,0.145955293
Pgra_v1_contig_14422,1692,480,785,5.611702526,10.15734974
Pgra_v1_contig_14423,824,489,624,11.73911643,16.57938767
Pgra_v1_contig_14424,1290,1435,1613,22.0047254,27.37510323
Pgra_v1_contig_14425,239,130,30,10.7596765,2.748112214
Pgra_v1_contig_14426,271,233,144,17.0074966,11.63333702
Pgra_v1_contig_14427,454,445,139,19.38911206,6.703012911
Pgra_v1_contig_14428,879,112,47,2.520477995,1.170631191
Pgra_v1_contig_14429,689,2792,5331,80.15856883,169.394993
Pgra_v1_contig_1443,3442,3328,278,19.12609084,1.768255585
Pgra_v1_contig_14430,1409,513,872,7.202116374,13.54929194
Pgra_v1_contig_14431,341,251,295,14.56039326,18.93994639
Pgra_v1_contig_14432,650,49,20,1.491202029,0.673639814
Pgra_v1_contig_14433,1777,1300,1701,14.47137131,20.956946
Pgra_v1_contig_14434,1064,1237,1127,22.9975639,23.18960743
Pgra_v1_contig_14435,1648,447,434,5.36542438,5.765588339
Pgra_v1_contig_14436,1938,2436,773,24.86435935,8.732464519
Pgra_v1_contig_14437,247,556,294,44.52783717,26.0592244
Pgra_v1_contig_14438,2224,1257,2055,11.1803206,20.22963989
Pgra_v1_contig_14439,767,672,32,17.3311616,0.913409918
Pgra_v1_contig_1444,486,1062,885,43.22569751,39.86741803
Pgra_v1_contig_14440,1470,253,57,3.404528303,0.848923644
Pgra_v1_contig_14441,1902,3032,1213,31.53351959,13.96244247
Pgra_v1_contig_14442,775,204,0,5.206935854,0
Pgra_v1_contig_14443,1757,306,630,3.445112652,7.850185088
Pgra_v1_contig_14444,1344,476,462,7.005859873,7.525819802
Pgra_v1_contig_14445,1431,2086,1951,28.83556284,29.84892839
Pgra_v1_contig_14446,1432,458,1012,6.326685156,15.47207646
Pgra_v1_contig_14447,335,402,169,23.73750169,11.04467666
Pgra_v1_contig_14448,1768,1270,3021,14.20938308,37.40929925
Pgra_v1_contig_14449,297,42,118,2.797348684,8.698345752
Pgra_v1_contig_1445,908,5303,5361,115.5286082,129.2620583
Pgra_v1_contig_14450,1749,1240,448,14.02444353,5.607887763
Pgra_v1_contig_14451,413,67,19,3.209064998,1.007197543
Pgra_v1_contig_14452,403,148,70,7.26457868,3.802805404
Pgra_v1_contig_14453,654,971,645,29.36941149,21.59201011
Pgra_v1_contig_14454,976,64,169,1.29713124,3.790949468
Pgra_v1_contig_14455,971,86,4,1.75199549,0.090188647
Pgra_v1_contig_14456,2542,1278,883,9.945098071,7.604948298
Pgra_v1_contig_14457,1901,421,3433,4.380803178,39.53691646
Pgra_v1_contig_14458,324,47,101,2.869502519,6.824761391
Pgra_v1_contig_14459,615,111,68,3.570274644,2.420721935
Pgra_v1_contig_1446,1207,1720,1580,28.18869297,28.65899293
Pgra_v1_contig_14460,349,16,0,0.906876855,0
Pgra_v1_contig_14461,717,141,190,3.890036887,5.801570229
Pgra_v1_contig_14462,1903,852,1619,8.856345873,18.62598157
Pgra_v1_contig_14463,339,216,938,12.6039832,60.57790484
Pgra_v1_contig_14464,2336,1079,2032,9.136973573,19.04416667
Pgra_v1_contig_14465,373,255,446,13.52337563,26.17804051
Pgra_v1_contig_14466,299,19,11,1.257002598,0.805438909
Pgra_v1_contig_14467,392,89,49,4.491151467,2.736661746
Pgra_v1_contig_14468,1420,1967,1313,27.40121233,20.24358801
Pgra_v1_contig_14469,2084,707,1291,6.710818015,13.56249641
Pgra_v1_contig_1447,2641,7187,4558,53.83106923,37.78479133
Pgra_v1_contig_14470,682,571,676,16.56172222,21.70068434
Pgra_v1_contig_14471,703,646,305,18.17736616,9.49851303
Pgra_v1_contig_14472,217,12,1,1.093894087,0.100890756
Pgra_v1_contig_14473,918,552,100,11.89460869,2.38489041
Pgra_v1_contig_14474,980,674,112,13.60465658,2.502090739
Pgra_v1_contig_14475,247,645,496,51.65549456,43.96386157
Pgra_v1_contig_14476,1829,501,1136,5.418483846,13.59802184
Pgra_v1_contig_14477,2912,908,556,6.16805504,4.180175634
Pgra_v1_contig_14478,667,403,764,11.95179058,25.0771763
Pgra_v1_contig_14479,2185,416,157,3.766132991,1.573110825
Pgra_v1_contig_1448,1733,5364,1306,61.22713938,16.49892783
Pgra_v1_contig_14480,1530,593,1674,7.666851035,23.95383928
Pgra_v1_contig_14481,359,608,535,33.50139514,32.62649658
Pgra_v1_contig_14482,368,735,1187,39.50874941,70.61777158
Pgra_v1_contig_14483,368,590,410,31.71450633,24.39198513
Pgra_v1_contig_14484,214,68,57,6.285631288,5.831391384
Pgra_v1_contig_14485,246,525,1445,42.21608532,128.6008528
Pgra_v1_contig_14486,700,560,40,15.82500112,1.25104537
Pgra_v1_contig_14487,617,409,7,13.11269339,0.24838421
Pgra_v1_contig_14488,1431,1005,6589,13.89249313,100.8070678
Pgra_v1_contig_14489,2963,1384,456,9.239707035,3.369335825
Pgra_v1_contig_1449,1014,7626,3959,148.7690564,85.47884696
Pgra_v1_contig_14490,363,979,503,53.34943561,30.33698861
Pgra_v1_contig_14491,364,231,171,12.55348647,10.28503645
Pgra_v1_contig_14492,389,64,129,3.254498946,7.260244015
Pgra_v1_contig_14493,1057,1818,3270,34.02300384,67.7304364
Pgra_v1_contig_14494,450,144,1,6.33000045,0.048651764
Pgra_v1_contig_14495,1480,847,1056,11.32075672,15.6211611
Pgra_v1_contig_14496,300,83,26,5.472812889,1.897418811
Pgra_v1_contig_14497,251,68,103,5.359064126,8.984100712
Pgra_v1_contig_14498,933,1769,2740,37.50593112,64.29541851
Pgra_v1_contig_14499,2054,1005,1930,9.678752513,20.5715956
Pgra_v1_contig_145,257,36,13,2.770914594,1.107442886
Pgra_v1_contig_1450,1647,400,576,4.804189777,7.656671114
Pgra_v1_contig_14500,1433,549,698,7.578441746,10.66400502
Pgra_v1_contig_14501,1122,148,47,2.609291629,0.917098767
Pgra_v1_contig_14502,216,369,238,33.79297115,24.1231665
Pgra_v1_contig_14503,4543,1866,2444,8.12498682,11.77794639
Pgra_v1_contig_14504,709,258,198,7.198255095,6.11406517
Pgra_v1_contig_14505,447,221,105,9.779992305,5.14272006
Pgra_v1_contig_14506,2901,1358,2430,9.259889489,18.33874676
Pgra_v1_contig_14507,483,400,281,16.38198874,12.73709235
Pgra_v1_contig_14508,1565,515,676,6.509485287,9.456783848
Pgra_v1_contig_14509,338,232,69,13.57766369,4.469341076
Pgra_v1_contig_1451,1536,10849,3630,139.7179665,51.74001114
Pgra_v1_contig_14510,1560,680,219,8.622596766,3.073481653
Pgra_v1_contig_14511,375,539,135,28.43225202,7.881585828
Pgra_v1_contig_14512,927,351,294,7.489988396,6.943504236
Pgra_v1_contig_14513,1188,386,373,6.427241618,6.873904588
Pgra_v1_contig_14514,1433,339,974,4.679584247,14.8807176
Pgra_v1_contig_14515,250,290,340,22.94625163,29.7748798
Pgra_v1_contig_14516,2170,616,2786,5.61532298,28.10816451
Pgra_v1_contig_14517,385,36,52,1.849675456,2.957016328
Pgra_v1_contig_14518,1133,730,1892,12.7452017,36.55967536
Pgra_v1_contig_14519,1262,348,861,5.454734936,14.93670848
Pgra_v1_contig_1452,1560,960,930,12.17307779,13.0517714
Pgra_v1_contig_14520,242,376,87,30.73450632,7.87072965
Pgra_v1_contig_14521,241,329,159,27.00428096,14.44412341
Pgra_v1_contig_14522,1460,635,3248,8.603489481,48.70508138
Pgra_v1_contig_14523,529,742,411,27.74610311,17.00972367
Pgra_v1_contig_14524,734,1730,1911,46.62338546,57.00011549
Pgra_v1_contig_14525,3034,2568,2542,16.74299723,18.34303008
Pgra_v1_contig_14526,1160,1197,42,20.41220511,0.79268823
Pgra_v1_contig_14527,243,8,2,0.651234614,0.18019172
Pgra_v1_contig_14528,2043,1607,2167,15.55970191,23.22210868
Pgra_v1_contig_14529,418,57,0,2.697443373,0
Pgra_v1_contig_1453,3377,13472,6000,78.91413057,38.89836062
Pgra_v1_contig_14530,1454,319,177,4.339903162,2.665139637
Pgra_v1_contig_14531,743,736,482,19.59488699,14.20264831
Pgra_v1_contig_14532,991,79,6,1.576911061,0.132552738
Pgra_v1_contig_14533,2396,1231,1863,10.16307199,17.02304118
Pgra_v1_contig_14534,1466,997,413,13.45287016,6.167756077
Pgra_v1_contig_14535,1296,457,1777,6.97533325,30.01881434
Pgra_v1_contig_14536,1907,593,857,6.151170468,9.838779722
Pgra_v1_contig_14537,1110,657,737,11.70836232,14.53635825
Pgra_v1_contig_14538,1694,330,116,3.853490533,1.4991866
Pgra_v1_contig_14539,1527,136,285,1.761787944,4.086174709
Pgra_v1_contig_1454,1785,2017,836,22.35225999,10.25366597
Pgra_v1_contig_14540,559,35,26,1.238539891,1.018292743
Pgra_v1_contig_14541,907,752,383,16.40077294,9.244908037
Pgra_v1_contig_14542,1460,426,1432,5.771789794,21.47342258
Pgra_v1_contig_14543,1756,540,1540,6.083072756,19.2002692
Pgra_v1_contig_14544,1421,1559,1378,21.70230186,21.23079457
Pgra_v1_contig_14545,383,364,73,18.79993606,4.172873263
Pgra_v1_contig_14546,502,164,1,6.462400857,0.043612139
Pgra_v1_contig_14547,1893,1014,2726,10.59597936,31.52726855
Pgra_v1_contig_14548,1864,741,1064,7.863684169,12.49703046
Pgra_v1_contig_14549,2384,1033,2299,8.571322442,21.11270253
Pgra_v1_contig_1455,1107,15598,6995,278.7244439,138.3410942
Pgra_v1_contig_14550,1493,844,950,11.18243549,13.93076307
Pgra_v1_contig_14551,617,18,75,0.577086751,2.661259396
Pgra_v1_contig_14552,2024,1223,1390,11.95280161,15.03541434
Pgra_v1_contig_14553,455,28,14,1.217307779,0.673639814
Pgra_v1_contig_14554,1939,1016,484,10.36500847,5.464855225
Pgra_v1_contig_14555,310,244,164,15.56975917,11.58225874
Pgra_v1_contig_14556,231,401,413,34.33888231,39.14255588
Pgra_v1_contig_14557,666,274,0,8.13823256,0
Pgra_v1_contig_14558,2910,1940,6923,13.18750094,52.08497393
Pgra_v1_contig_14559,2457,1100,260,8.85607511,2.316750684
Pgra_v1_contig_1456,1063,7385,2387,137.4266619,49.16208156
Pgra_v1_contig_14560,287,18,6,1.240635977,0.457699525
Pgra_v1_contig_14561,781,154,54,3.900528446,1.513748879
Pgra_v1_contig_14562,276,17,96,1.218410413,7.615058771
Pgra_v1_contig_14563,354,27,12,1.508739514,0.742145558
Pgra_v1_contig_14564,1469,115,73,1.548566311,1.087958107
Pgra_v1_contig_14565,810,410,66,10.01273219,1.783898027
Pgra_v1_contig_14566,1824,1025,1619,11.11610893,19.43269898
Pgra_v1_contig_14567,939,352,79,7.41533599,1.841927821
Pgra_v1_contig_14568,635,3202,20,99.7473496,0.689552566
Pgra_v1_contig_14569,2255,370,31,3.245704222,0.300972112
Pgra_v1_contig_1457,777,20489,8678,521.6191249,244.517381
Pgra_v1_contig_14570,1046,286,351,5.408640442,7.346602469
Pgra_v1_contig_14571,1493,976,383,12.9313472,5.616297113
Pgra_v1_contig_14572,332,180,101,10.72477486,6.66030931
Pgra_v1_contig_14573,2155,387,1531,3.552363941,15.55389005
Pgra_v1_contig_14574,362,79,244,4.316902931,14.75680588
Pgra_v1_contig_14575,1677,825,544,9.731384859,7.101939129
Pgra_v1_contig_14576,901,1970,934,43.25090485,22.69515712
Pgra_v1_contig_14577,1456,540,520,7.336453131,7.81903356
Pgra_v1_contig_14578,499,32,144,1.268537164,6.317904472
Pgra_v1_contig_14579,658,1585,585,47.64936699,19.46440269
Pgra_v1_contig_1458,315,501,312,31.46160938,21.68478641
Pgra_v1_contig_14580,968,2993,1370,61.16248497,30.98534374
Pgra_v1_contig_14581,367,1764,406,95.07936643,24.21982929
Pgra_v1_contig_14582,458,207,25,8.940434587,1.195048797
Pgra_v1_contig_14583,1402,442,142,6.236314637,2.217437763
Pgra_v1_contig_14584,1678,343,344,4.043485835,4.488255736
Pgra_v1_contig_14585,1795,474,1157,5.223572794,14.11172207
Pgra_v1_contig_14586,1523,519,280,6.740951726,4.025031064
Pgra_v1_contig_14587,2156,683,533,6.266509606,5.412395958
Pgra_v1_contig_14588,1514,108,990,1.411080021,14.31595841
Pgra_v1_contig_14589,649,162,166,4.937692955,5.599825576
Pgra_v1_contig_1459,5307,13529,11762,50.42784064,48.52250304
Pgra_v1_contig_14590,862,704,798,16.15545358,20.26780578
Pgra_v1_contig_14591,1309,577,6580,8.719466815,110.051852
Pgra_v1_contig_14592,254,57,898,4.439099725,77.40227552
Pgra_v1_contig_14593,2524,1064,615,8.33884766,5.334538744
Pgra_v1_contig_14594,617,86,244,2.757192254,8.657963903
Pgra_v1_contig_14595,906,1775,1224,38.75465921,29.57769516
Pgra_v1_contig_14596,1544,817,3,10.46715181,0.042538784
Pgra_v1_contig_14597,595,426,337,14.16271109,12.40006734
Pgra_v1_contig_14598,560,700,1137,24.72656426,44.45120579
Pgra_v1_contig_14599,286,329,159,22.75535564,12.17144665
Pgra_v1_contig_146,2659,1796,2848,13.36108594,23.44945514
Pgra_v1_contig_1460,3846,4172,3718,21.45797734,21.164656
Pgra_v1_contig_14600,1885,2829,2475,29.68761816,28.74583691
Pgra_v1_contig_14601,616,191,466,6.133472432,16.56213472
Pgra_v1_contig_14602,1340,286,713,4.221968583,11.64919298
Pgra_v1_contig_14603,809,124,15,3.031984146,0.405932521
