Contig ID,Size,Gpru_ech1,Gpru_ech2,Gpru_ech3,Gpru_ENV_F1_RPKM,Gpru_ENV_F2_RPKM,Gpru_ENV_F3_RPKM
Gpru_v1_contig_10962,1369,540,402,1384,8.324327905,5.42747187,19.0216352
Gpru_v1_contig_10963,327,25,114,45,1.613433699,6.44365196,2.589285668
Gpru_v1_contig_10964,1353,431,468,449,6.722616563,6.393269806,6.244012313
Gpru_v1_contig_10965,2340,194,1565,624,1.749624051,12.36156511,5.017460228
Gpru_v1_contig_10966,493,55,44,8,2.35436958,1.649607922,0.305322123
Gpru_v1_contig_10967,2000,1079,1029,1098,11.38545305,9.50955852,10.32969625
Gpru_v1_contig_10968,991,278,522,187,5.920113172,9.735804059,3.550448017
Gpru_v1_contig_10969,378,9,24,0,0.502469352,1.173530599,0
Gpru_v1_contig_1097,1574,3330,4695,5461,44.64762615,55.13226625,65.28037716
Gpru_v1_contig_10970,1898,1312,1725,1396,14.58802485,16.79839803,13.83899067
Gpru_v1_contig_10971,1757,925,1227,1529,11.1103781,12.90766774,16.37385463
Gpru_v1_contig_10972,1366,793,1233,1211,12.25127689,16.68350722,16.68048409
Gpru_v1_contig_10973,1925,626,1099,1108,6.862817767,10.55217378,10.82989468
Gpru_v1_contig_10974,457,1497,1961,2852,69.12966747,79.31153765,117.4217443
Gpru_v1_contig_10975,383,800,558,781,44.08086221,26.92839079,38.36785025
Gpru_v1_contig_10976,1008,560,955,661,11.72428488,17.51127691,12.33832296
Gpru_v1_contig_10977,649,328,358,389,10.66566686,10.19561215,11.27768892
Gpru_v1_contig_10978,341,218,345,281,13.49152313,18.69991758,15.50483494
Gpru_v1_contig_10979,566,404,634,405,15.0634275,20.70369223,13.46337053
Gpru_v1_contig_1098,3346,4740,9146,4002,29.89587525,50.52196535,22.50434381
Gpru_v1_contig_10980,331,44,67,45,2.805327379,3.74129355,2.557995207
Gpru_v1_contig_10981,2724,1015,1560,1110,7.863534682,10.58503922,7.667099193
Gpru_v1_contig_10982,2186,2735,3240,2390,26.40377606,27.3949069,20.57135741
Gpru_v1_contig_10983,769,305,1112,1888,8.370133158,26.72719755,46.19456231
Gpru_v1_contig_10984,372,257,288,156,14.57971555,14.30950215,7.890360843
Gpru_v1_contig_10985,4352,11594,4750,6486,56.22160983,20.17342784,28.04163061
Gpru_v1_contig_10986,387,3176,2399,1253,173.1922269,114.576159,60.91935723
Gpru_v1_contig_10987,593,514,2050,1441,18.29225695,63.89606952,45.72192363
Gpru_v1_contig_10988,550,89,66,56,3.414964432,2.217972833,1.915757542
Gpru_v1_contig_10989,2255,394,467,265,3.687300593,3.827765384,2.211131309
Gpru_v1_contig_1099,1566,2,8586,2380,0.026952379,101.3384139,28.59567851
Gpru_v1_contig_10990,399,7,27,90805,0.370240575,1.25073656,4282.053346
Gpru_v1_contig_10991,1662,1268,1494,1528,16.10078689,16.61477844,17.29846396
Gpru_v1_contig_10992,2129,2841,3513,2718,28.16141288,30.49842869,24.02088463
Gpru_v1_contig_10993,1914,1381,2047,1934,15.22686905,19.76746077,19.0120848
Gpru_v1_contig_10994,1992,958,885,1476,10.14927552,8.211621306,13.94158753
Gpru_v1_contig_10995,2100,1607,3709,2702,16.14936497,32.64468745,24.2092456
Gpru_v1_contig_10996,2332,404,1227,1009,3.656046297,9.725030967,8.141001346
Gpru_v1_contig_10997,549,308,335,354,11.83960571,11.27839859,12.13238334
Gpru_v1_contig_10998,187,35,28,34,3.949892767,2.767524034,3.42099561
Gpru_v1_contig_10999,1860,448,1188,717,5.083044799,11.80533927,7.253062467
Gpru_v1_contig_11,214,3,24,1,0.295846441,2.072871806,0.087922784
Gpru_v1_contig_110,1987,2980,3831,5915,31.65025873,35.63602551,56.01084031
Gpru_v1_contig_1100,5137,1989,7204,7602,8.17116697,25.92024574,27.84412059
Gpru_v1_contig_11000,1399,668,636,1351,10.07668344,8.402613305,18.16991271
Gpru_v1_contig_11001,2908,1860,4969,11210,13.4982482,31.58272296,72.53145954
Gpru_v1_contig_11002,1479,9827,2720,3646,140.2205446,33.99192081,46.38351925
Gpru_v1_contig_11003,386,1655,2180,2969,90.48353538,104.3864589,144.7231809
Gpru_v1_contig_11004,1066,1207,1546,2464,23.89510444,26.80570669,43.49093106
Gpru_v1_contig_11005,1885,1134,1762,1469,12.69581448,17.27704744,14.66309498
Gpru_v1_contig_11006,486,69,102,31,2.996206136,3.879170592,1.200164098
Gpru_v1_contig_11007,608,776,1192,1027,26.93500184,36.23661755,31.78206201
Gpru_v1_contig_11008,1580,1415,1850,1632,18.89984404,21.64161256,19.43471937
Gpru_v1_contig_11009,493,23,26,13,0.984554552,0.974768317,0.496148451
Gpru_v1_contig_1101,1475,18556,16739,16841,265.4918606,209.7550692,214.8280874
Gpru_v1_contig_11010,550,282,294,1004,10.8204491,9.8800608,34.34679593
Gpru_v1_contig_11011,2084,1080,633,586,10.93666497,5.614110697,5.290724017
Gpru_v1_contig_11012,1249,1742,1824,1189,29.43368108,26.99214336,17.91160992
Gpru_v1_contig_11013,1918,978,1729,2282,10.76091298,16.66177888,22.38629609
Gpru_v1_contig_11014,2492,2549,3409,3119,21.5864221,25.28447494,23.54954623
Gpru_v1_contig_11015,1397,241,733,893,3.640654818,9.698008151,12.02735858
Gpru_v1_contig_11016,1591,1210,1825,2504,16.04996384,21.20155259,29.61279167
Gpru_v1_contig_11017,251,9,22,9,0.756706833,1.620033278,0.674658497
Gpru_v1_contig_11018,3279,2360,2602,1743,15.1890095,14.66698513,10.00163904
Gpru_v1_contig_11019,2377,530,804,678,4.705497591,6.251753462,5.366803799
Gpru_v1_contig_1102,4536,793,2425,1299,3.689427742,9.881290637,5.388294343
Gpru_v1_contig_11020,3248,434,778,567,2.819892656,4.427295936,3.284598156
Gpru_v1_contig_11021,568,375,455,389,13.93290897,14.80600996,12.88595089
Gpru_v1_contig_11022,826,340,297,3884,8.686758288,6.645862907,88.47373877
Gpru_v1_contig_11023,1096,474,631,370,9.126970674,10.64127781,6.351939842
Gpru_v1_contig_11024,314,133,489,756,8.938833758,28.78420157,45.30095461
Gpru_v1_contig_11025,239,184,381,545,16.24720984,29.46470186,42.90558302
Gpru_v1_contig_11026,239,100,257,424,8.830005348,19.8751401,33.37975633
Gpru_v1_contig_11027,903,1087,1150,925,25.40391561,23.53884051,19.27388169
Gpru_v1_contig_11028,414,710,902,643,36.19235767,40.26995763,29.22306999
Gpru_v1_contig_11029,1023,54,66,336,1.113978974,1.192458512,6.179863038
Gpru_v1_contig_1103,807,1448,5540,1194,37.86638923,126.8852694,27.83851075
Gpru_v1_contig_11030,1016,266,247,115,5.525184646,4.493432494,2.129704452
Gpru_v1_contig_11031,904,1315,1044,839,30.69843176,21.34553501,17.46259319
Gpru_v1_contig_11032,268,1656,846,2137,130.4020461,58.34592713,150.0323579
Gpru_v1_contig_11033,1151,2052,1827,1495,37.62364781,29.33851988,24.43886742
Gpru_v1_contig_11034,475,698,663,778,31.01135057,25.79852611,30.81776888
Gpru_v1_contig_11035,606,1686,2211,2960,58.71429002,67.43589017,91.90397448
Gpru_v1_contig_11036,2518,2664,3088,4141,22.32735935,22.66713035,30.94316343
Gpru_v1_contig_11037,442,436,168,113,20.81723704,7.025253316,4.810291339
Gpru_v1_contig_11038,892,2139,2214,2397,50.60632471,45.8762318,50.56131797
Gpru_v1_contig_11039,3457,2496,4191,3693,15.23716144,22.40749239,20.09995729
Gpru_v1_contig_1104,1650,16893,16124,33408,216.0636485,180.6191614,380.9620712
Gpru_v1_contig_11040,1217,1057,1074,986,18.32919015,16.31130391,15.24409137
Gpru_v1_contig_11041,640,432,404,715,14.24500613,11.66746126,21.02041443
Gpru_v1_contig_11042,1167,82,212,187,1.482865851,3.357685237,3.014990561
Gpru_v1_contig_11043,318,212,229,65,14.06914186,13.31016192,3.8459306
Gpru_v1_contig_11044,1300,2616,3803,5189,42.46716357,54.07019668,75.10269555
Gpru_v1_contig_11045,1193,155,260,263,2.741890596,4.028170833,4.147921333
Gpru_v1_contig_11046,1952,282,946,803,3.048794572,8.957489326,7.740177824
Gpru_v1_contig_11047,957,1225,1377,1817,27.01363444,26.59481531,35.72384497
Gpru_v1_contig_11048,772,205,1064,153,5.603965182,25.47412666,3.728973842
Gpru_v1_contig_11049,1616,661,1121,1113,8.632149845,12.82151168,12.95892613
Gpru_v1_contig_1105,2010,4108,3779,3953,43.13136921,34.75008016,37.00376919
Gpru_v1_contig_11050,793,0,103,36,0,2.400706198,0.854170405
Gpru_v1_contig_11051,2181,727,1264,1013,7.034570928,10.71189691,8.739145824
Gpru_v1_contig_11052,320,1283,1858,1948,84.61269844,107.3175397,114.5392093
Gpru_v1_contig_11053,654,667,1638,2062,21.52320554,46.29255224,59.32341165
Gpru_v1_contig_11054,6903,3472,3987,3312,10.61452858,10.67537989,9.02750341
Gpru_v1_contig_11055,693,1195,1372,997,36.39096216,36.59281778,27.06930654
Gpru_v1_contig_11056,744,1263,2099,2590,35.82525436,52.14521702,65.50011085
Gpru_v1_contig_11057,3476,637,662,261,3.867395006,3.520085384,1.41278458
Gpru_v1_contig_11058,239,22,176,609,1.942601177,13.61099088,47.94403681
Gpru_v1_contig_11059,2813,805,1863,2990,6.03927792,12.24103385,19.999386
Gpru_v1_contig_1106,1120,1863,2271,2491,35.1037651,37.47779987,41.84763425
Gpru_v1_contig_11060,2782,626,2210,3070,4.748714666,14.68284196,20.7633037
Gpru_v1_contig_11061,324,0,379,318,0,21.62067139,18.46704112
Gpru_v1_contig_11062,293,994,397,262,71.59416555,25.04366367,16.82475998
Gpru_v1_contig_11063,1392,166,256,212,2.516678392,3.399192081,2.865575346
Gpru_v1_contig_11064,301,2,919,219,0.140224005,56.43181155,13.68966516
Gpru_v1_contig_11065,977,174,123,364,3.758491325,2.326941815,7.0100647
Gpru_v1_contig_11066,1612,585,2269,1956,7.658605445,26.01623427,22.83068907
Gpru_v1_contig_11067,523,1219,1187,1852,49.1881948,41.94923124,66.62765064
Gpru_v1_contig_11068,925,38,77,251,0.866963336,1.538593767,5.1056048
Gpru_v1_contig_11069,1832,764,766,729,8.800893322,7.728198644,7.487162609
Gpru_v1_contig_1107,1173,537,713,547,9.661290507,11.23482971,8.77413921
Gpru_v1_contig_11070,2250,1571,3857,3679,14.73508124,31.68415265,30.76539363
Gpru_v1_contig_11071,1275,975,1125,857,16.1381333,16.30862377,12.64695122
Gpru_v1_contig_11072,1415,805,381,278,12.00599914,4.976723494,3.696609391
Gpru_v1_contig_11073,410,29,32,45,1.492701636,1.442583956,2.065113204
Gpru_v1_contig_11074,1040,324,747,539,6.574618213,13.275847,9.751482199
Gpru_v1_contig_11075,513,191,255,226,7.857327761,9.187509297,8.289079032
Gpru_v1_contig_11076,906,232,302,290,5.404041242,6.161035646,6.022613685
Gpru_v1_contig_11077,523,450,441,1012,18.15807027,15.58518195,36.4077659
Gpru_v1_contig_11078,1967,243,362,565,2.607118559,3.401568232,5.404546954
Gpru_v1_contig_11079,1178,2764,1709,1268,49.51669111,26.81462628,20.25299099
Gpru_v1_contig_1108,1989,1641,2633,2872,17.41135881,24.46758199,27.1684498
Gpru_v1_contig_11080,3289,877,1566,1214,5.627228978,8.800409081,6.944964333
Gpru_v1_contig_11081,2481,332,341,205,2.824035729,2.540402848,1.554684623
Gpru_v1_contig_11082,1885,400,564,468,4.478241439,5.530224039,4.671428489
Gpru_v1_contig_11083,238,0,10,151,0,0.776601132,11.93754981
Gpru_v1_contig_11084,802,2762,2455,1972,72.6788712,56.57858795,46.26448677
Gpru_v1_contig_11085,2423,455,1407,786,3.962934097,10.73286482,6.103575742
Gpru_v1_contig_11086,5026,2033,2469,1874,8.536380439,9.07974354,7.015559442
Gpru_v1_contig_11087,3858,3372,1291,521,18.44523574,6.184989906,2.540918331
Gpru_v1_contig_11088,1080,700,2131,1027,13.67833236,36.46990823,17.8921238
Gpru_v1_contig_11089,1975,776,971,693,8.291889174,9.08713764,6.602088491
Gpru_v1_contig_1109,4876,1626,2554,2368,7.037456313,9.681266432,9.137622401
Gpru_v1_contig_11090,4194,320,833,492,1.610202215,3.671060582,2.207251817
Gpru_v1_contig_11091,2561,2876,2944,5000,23.69944473,21.24727326,36.73462682
Gpru_v1_contig_11092,984,2102,1611,1347,45.08130515,30.26045252,25.75655079
Gpru_v1_contig_11093,1287,121,189,254,1.984109749,2.714302418,3.713388398
Gpru_v1_contig_11094,572,84,156,78,3.099146632,5.040847347,2.565746708
Gpru_v1_contig_11095,1223,1142,984,450,19.70600163,14.87111793,6.923110495
Gpru_v1_contig_11096,1178,750,738,365,13.4361499,11.57939976,5.829922485
Gpru_v1_contig_11097,926,105,408,178,2.392969592,8.143744742,3.616797735
Gpru_v1_contig_11098,3041,415,688,790,2.879987111,4.181643398,4.887940127
Gpru_v1_contig_11099,1919,481,520,223,5.289674752,5.00845003,2.186477914
Gpru_v1_contig_111,1712,2405,2582,1720,29.64627876,27.87580731,18.90339864
Gpru_v1_contig_1110,1478,490,7867,1581,6.996494766,98.38065108,20.1267032
Gpru_v1_contig_11100,273,116,201,168,8.967145358,13.60844137,11.57875437
Gpru_v1_contig_11101,837,134,192,168,3.378611126,4.239852488,3.776582968
Gpru_v1_contig_11102,1649,2569,3165,3132,32.87776722,35.47545995,35.73685287
Gpru_v1_contig_11103,1010,444,402,387,9.277275718,7.356642564,7.209494214
Gpru_v1_contig_11104,2397,3280,2187,4391,28.8778381,16.86381096,34.46756549
Gpru_v1_contig_11105,2431,618,815,986,5.364909296,6.196516724,7.631451746
Gpru_v1_contig_11106,1405,820,1035,1261,12.31675764,13.61566952,16.88705698
Gpru_v1_contig_11107,709,720,1448,814,21.43113287,37.74829175,21.60197087
Gpru_v1_contig_11108,582,55,57,76,1.994337119,1.810201195,2.45700372
Gpru_v1_contig_11109,302,9,30,29,0.628918593,1.836070226,1.806784105
Gpru_v1_contig_1111,812,1958,8506,3153,50.88801678,193.6173739,73.06058544
Gpru_v1_contig_11110,225,135,139,92,12.66222767,11.41845273,7.693439017
Gpru_v1_contig_11111,234,72,99,76,6.493450087,7.819776013,6.111009253
Gpru_v1_contig_11112,525,107,93,87,4.301137653,3.274150372,3.117993142
Gpru_v1_contig_11113,693,284,281,195,8.648563391,7.494593146,5.294397968
Gpru_v1_contig_11114,1056,286,642,672,5.715588879,11.23688888,11.97348464
Gpru_v1_contig_11115,2320,877,1554,1726,7.977567289,12.38049491,13.99806523
Gpru_v1_contig_11116,1414,118,336,1336,1.761130204,4.392025411,17.77756418
Gpru_v1_contig_11117,690,1046,2833,4769,31.99200517,75.8878869,130.0449339
Gpru_v1_contig_11118,1842,2776,3577,4000,31.8045096,35.89254806,40.85879665
Gpru_v1_contig_11119,925,931,1383,1630,21.24060173,27.63474259,33.15591962
Gpru_v1_contig_1112,1108,20351,54420,58034,387.6188257,907.8074726,985.5030017
Gpru_v1_contig_11120,600,2203,2748,3588,77.48579877,84.65262978,112.5165456
Gpru_v1_contig_11121,955,440,577,504,9.72317657,11.16728032,9.929842756
Gpru_v1_contig_11122,235,29,47,29,2.60428796,3.696621388,2.321909787
Gpru_v1_contig_11123,307,530,555,498,36.43311979,33.41408583,30.5215211
Gpru_v1_contig_11124,857,110,327,80,2.708761267,7.052480711,1.756403814
Gpru_v1_contig_11125,625,1305,2642,2790,44.06455229,78.13178965,83.99228422
Gpru_v1_contig_11126,1943,1798,3143,3352,19.52880884,29.89830423,32.45984306
Gpru_v1_contig_11127,391,12,38,18,0.64768428,1.796312183,0.866185589
Gpru_v1_contig_11128,2092,576,1052,552,5.810582487,9.294564293,4.96469535
Gpru_v1_contig_11129,950,115,134,180,2.554659968,2.607090874,3.565037531
Gpru_v1_contig_1113,1093,9218,7882,7276,177.9817241,133.2880594,125.2528841
Gpru_v1_contig_11130,1222,797,1436,1894,13.76404181,21.71991945,29.16244785
Gpru_v1_contig_11131,1817,1227,938,2432,14.25110379,9.541636934,25.18395007
Gpru_v1_contig_11132,2035,1718,2443,1634,17.81630396,22.18881093,15.10785629
Gpru_v1_contig_11133,1527,2090,2714,2917,28.88458397,32.85078732,35.94285729
Gpru_v1_contig_11134,971,1729,2240,2063,37.57808383,42.6386813,39.97561966
Gpru_v1_contig_11135,925,1257,555,310,28.67823456,11.08986416,6.305727044
Gpru_v1_contig_11136,2530,106,290,405,0.884187176,2.118617001,3.011963526
Gpru_v1_contig_11137,276,64,85,110,4.893614558,5.692261195,7.498921537
Gpru_v1_contig_11138,229,137,101,239,12.62536529,8.151937995,19.63711236
Gpru_v1_contig_11139,1614,2844,3133,3760,37.18646788,35.87829866,43.83283099
Gpru_v1_contig_1114,1641,361,599,515,4.642559607,6.746728249,5.904917773
Gpru_v1_contig_11140,1751,594,594,278,7.15911216,6.270111663,2.987265727
Gpru_v1_contig_11141,1210,392,758,352,6.836905298,11.5786736,5.473592977
Gpru_v1_contig_11142,1188,179,242,497,3.179768172,3.765077339,7.871457492
Gpru_v1_contig_11143,255,98,37,40,8.110446481,2.681862576,2.951447193
Gpru_v1_contig_11144,273,5,13,3,0.386514886,0.880147949,0.206763471
Gpru_v1_contig_11145,905,998,1302,1065,23.27238161,26.59116601,22.14196883
Gpru_v1_contig_11146,1680,420,2048,1542,5.275928196,22.53178751,17.26991891
Gpru_v1_contig_11147,1463,3306,2058,869,47.6889094,26.00016,11.17610972
Gpru_v1_contig_11148,399,15,52,23,0.793372661,2.408825967,1.084601365
Gpru_v1_contig_11149,797,1493,1033,1161,39.53305293,23.95614739,27.40874212
Gpru_v1_contig_1115,585,0,166,9,0,5.244779063,0.289468859
Gpru_v1_contig_11150,532,348,692,458,13.8046843,24.04193609,16.19828561
Gpru_v1_contig_11151,452,410,1301,1663,19.14274832,53.20027019,69.22596538
Gpru_v1_contig_11152,1328,4742,2649,819,75.35678164,36.86878786,11.60382133
Gpru_v1_contig_11153,1373,46,255,469,0.707043546,3.432769315,6.427136327
Gpru_v1_contig_11154,1233,44,717,74,0.753092751,10.74808408,1.12923375
Gpru_v1_contig_11155,1826,848,2528,6046,9.800628937,25.58887971,62.29921524
Gpru_v1_contig_11156,767,1093,1310,1093,30.07347858,31.56827913,26.81266638
Gpru_v1_contig_11157,701,38,772,48,1.143995843,20.35514773,1.288363539
Gpru_v1_contig_11158,221,0,32,1,0,2.676286978,0.0851379
Gpru_v1_contig_11159,319,185,869,1229,12.2388303,50.3505327,72.48971733
Gpru_v1_contig_1116,1287,1460,1528,750,23.9404978,21.94420156,10.96472952
Gpru_v1_contig_11160,2210,4216,5902,6286,40.25939054,49.36076794,53.51768382
Gpru_v1_contig_11161,2107,669,1093,1209,6.700704248,9.588056898,10.79635041
Gpru_v1_contig_11162,2819,367,467,772,2.747450369,3.061940738,5.152730529
Gpru_v1_contig_11163,987,1433,1516,819,30.63993963,28.38945301,15.61284167
Gpru_v1_contig_11164,1167,26,769,339,0.470176977,12.17952805,5.465678077
Gpru_v1_contig_11165,557,19,1824,24,0.719875301,60.52636815,0.810720683
Gpru_v1_contig_11166,212,21,24,33,2.090462115,2.092427201,2.928824072
Gpru_v1_contig_11167,1704,1841,2422,2380,22.80043147,26.27117665,26.2798313
Gpru_v1_contig_11168,851,949,1464,1472,23.53398758,31.79702533,32.54568797
Gpru_v1_contig_11169,218,965,970,932,93.41781117,82.24134739,80.44047476
Gpru_v1_contig_1117,2263,5151,11356,10875,48.03589242,92.75040318,90.41904549
Gpru_v1_contig_11170,1659,4281,2026,2192,54.45750116,22.57189551,24.86047202
Gpru_v1_contig_11171,1128,631,1115,1110,11.80535706,18.27009241,18.5152289
Gpru_v1_contig_11172,2117,470,627,1065,4.685283424,5.474212589,9.465508638
Gpru_v1_contig_11173,503,258,332,527,10.82456839,12.19958549,19.71323216
Gpru_v1_contig_11174,2128,2049,4351,3801,20.32025728,37.79135258,33.60790589
Gpru_v1_contig_11175,783,1935,1678,1106,52.15285343,39.61002994,26.57716002
Gpru_v1_contig_11176,1471,2274,2894,2460,32.62395844,36.36309414,31.46571761
Gpru_v1_contig_11177,235,290,242,186,26.0428796,19.03366757,14.89224898
Gpru_v1_contig_11178,1015,648,1322,1133,13.47310924,24.07356392,21.00289078
Gpru_v1_contig_11179,1385,532,790,1818,8.106263683,10.54271082,24.69785928
Gpru_v1_contig_1118,220,1890,729,0,181.300078,61.24629527,0
Gpru_v1_contig_11180,2114,1604,418,926,16.01246703,3.654654068,8.241783653
Gpru_v1_contig_11181,2042,5640,2819,2005,58.28841337,25.51610111,18.47454902
Gpru_v1_contig_11182,1636,71,237,877,0.915870176,2.677565003,10.08629115
Gpru_v1_contig_11183,675,532,1345,919,16.63285215,36.82930198,25.61692194
Gpru_v1_contig_11184,296,76,204,160,5.41852085,12.73835749,10.17052749
Gpru_v1_contig_11185,222,6,57,59,0.570370616,4.745662593,5.000509349
Gpru_v1_contig_11186,244,55,135,152,4.756984439,10.22630917,11.72111611
Gpru_v1_contig_11187,1503,1884,2092,1831,26.45335654,25.7263205,22.92158103
Gpru_v1_contig_11188,3726,2555,2868,3234,14.47127916,14.22693256,16.33098468
Gpru_v1_contig_11189,457,292,476,201,13.48421036,19.25155121,8.275515639
Gpru_v1_contig_1119,1620,34,1921,3534,0.442917429,21.91731385,41.04561215
Gpru_v1_contig_11190,1771,377,551,439,4.492433495,5.75053186,4.664028177
Gpru_v1_contig_11191,622,517,800,407,17.54118892,23.77248481,12.3117342
Gpru_v1_contig_11192,2245,958,1739,1419,9.005504163,14.31720399,11.89272171
Gpru_v1_contig_11193,784,248,400,327,6.675664248,9.430156602,7.847781384
Gpru_v1_contig_11194,660,39,304,45,1.247037574,8.513431075,1.282873354
Gpru_v1_contig_11195,1395,3,810,1002,0.045384329,10.73212661,13.51477191
Gpru_v1_contig_11196,1433,4660,5429,6380,68.62756564,70.02427605,83.77022747
Gpru_v1_contig_11197,763,53,162,375,1.465919761,3.924329389,9.247448816
Gpru_v1_contig_11198,755,176,215,151,4.919540993,5.263401314,3.763095171
Gpru_v1_contig_11199,234,1505,543,489,135.7311442,42.89028662,39.31952006
Gpru_v1_contig_112,574,1561,248487,2328,57.39180427,8001.414275,76.31084982
Gpru_v1_contig_1120,1531,21827,13293,10586,300.8691959,160.4806927,130.098385
Gpru_v1_contig_11200,260,529,573,327,42.9379387,40.73392414,23.66407925
Gpru_v1_contig_11201,2218,342,481,171,3.254044081,4.008284237,1.450607021
Gpru_v1_contig_11202,2251,2466,2547,6076,23.11939392,20.91358213,50.78757499
Gpru_v1_contig_11203,226,81,78,36,7.563720068,6.379125404,2.997155446
Gpru_v1_contig_11204,1004,311,672,577,6.53710625,12.37116321,10.81327646
Gpru_v1_contig_11205,238,38,24,77,3.36950036,1.863842717,6.087359836
Gpru_v1_contig_11206,932,250,266,683,5.660867163,5.275221508,13.78859443
Gpru_v1_contig_11207,309,135,118,530,9.220068691,7.058273847,32.27249904
Gpru_v1_contig_11208,309,98,179,155,6.693086902,10.70704253,9.438183682
Gpru_v1_contig_11209,571,1285,1877,1535,47.49259356,60.75795398,50.58100778
Gpru_v1_contig_1121,1830,18498,12203,5742,213.3204804,123.2510131,59.03741113
