Contig ID,Size,Hkan_ech1,Hkan_ech2,Hkan_ech3,Hkan_ENV_F1_RPKM,Hkan_ENV_F2_RPKM,Hkan_ENV_F3_RPKM
Hkan_v1_contig_10292,3194,1210,1039,1050,6.319042866,8.424192457,4.694978371
Hkan_v1_contig_10293,2326,2621,4277,2634,35.71907516,29.01883366,17.04776509
Hkan_v1_contig_10294,1050,536,596,565,11.0262447,13.78900857,7.889406999
Hkan_v1_contig_10295,1561,39,87,78,1.082647345,1.280458751,0.169726312
Hkan_v1_contig_10296,980,1453,3716,1984,73.65806324,51.8787478,4.217456376
Hkan_v1_contig_10297,877,3603,4457,4897,98.72194575,143.0883921,43.5831364
Hkan_v1_contig_10298,1192,173,145,136,2.362992877,2.923725165,1.140972789
Hkan_v1_contig_10299,1329,300,540,478,7.892951689,9.216728796,0.013290332
Hkan_v1_contig_103,1544,772,835,699,10.50533353,11.60122294,6.98963877
Hkan_v1_contig_1030,1530,408,252,243,3.19948277,4.06994683,0.796559969
Hkan_v1_contig_10300,1045,446,354,1477,6.580480967,36.21913697,39.53436329
Hkan_v1_contig_10301,756,3036,2556,3402,65.67645754,115.3151602,92.14588132
Hkan_v1_contig_10302,1448,1007,1685,791,22.60486976,13.99851008,5.111004679
Hkan_v1_contig_10303,406,1,354,336,16.93744485,21.20738578,24.14503098
Hkan_v1_contig_10304,3083,1861,1745,1475,10.99493262,12.26005415,6.124420449
Hkan_v1_contig_10305,2077,2746,2715,2119,25.39241475,26.14377836,6.998809233
Hkan_v1_contig_10306,202,0,76,0,7.308578038,0,5.42127125
Hkan_v1_contig_10307,787,556,638,282,15.74768112,9.182232153,7.024742715
Hkan_v1_contig_10308,376,326,304,239,15.7056677,16.28860714,10.47557416
Hkan_v1_contig_10309,406,102,264,167,12.63131481,10.54057567,9.875535193
Hkan_v1_contig_1031,1325,5895,4980,3797,73.01029954,73.43424121,44.08381123
Hkan_v1_contig_10310,225,361,280,183,24.17386982,20.84214747,8.870676526
Hkan_v1_contig_10311,216,0,205,158,18.43617304,18.74464538,16.1909472
Hkan_v1_contig_10312,1743,1832,2219,2158,24.73036811,31.72692238,31.55600662
Hkan_v1_contig_10313,1443,1751,3051,612,41.07206535,10.86823408,10.94288928
Hkan_v1_contig_10314,1193,3766,4482,4836,72.97970008,103.877082,60.15437184
Hkan_v1_contig_10315,307,43,46,75,2.910650914,6.260323571,1.61094411
Hkan_v1_contig_10316,3352,967,872,898,5.053393771,6.865089753,2.05504537
Hkan_v1_contig_10317,3095,5443,5726,2276,35.93861664,18.84453811,11.62495266
Hkan_v1_contig_10318,1276,1089,1321,1106,20.11049725,22.21152336,40.32279498
Hkan_v1_contig_10319,2292,588,698,872,5.915772648,9.749352305,1.718506057
Hkan_v1_contig_1032,2688,6173,7975,6899,57.63311497,65.77044395,33.43982561
Hkan_v1_contig_10320,1312,1649,1338,2454,19.81038629,47.9307932,20.70538536
Hkan_v1_contig_10321,424,1963,2120,1764,97.12715551,106.6121292,69.4016759
Hkan_v1_contig_10322,505,3828,3352,2868,128.9387031,145.5330602,98.35235325
Hkan_v1_contig_10323,402,45,34,13,1.642946909,0.828688271,0
Hkan_v1_contig_10324,949,165,161,180,3.295568396,4.860491472,1.060887813
Hkan_v1_contig_10325,2325,3787,3762,1481,31.43160078,16.32322602,5.986377193
Hkan_v1_contig_10326,240,202,440,317,35.61329035,33.84713498,26.56787245
Hkan_v1_contig_10327,1281,755,720,600,10.91827509,12.00261881,8.13511505
Hkan_v1_contig_10328,1288,3449,2994,2583,45.1550782,51.39045182,75.05340544
Hkan_v1_contig_10329,2305,2245,2541,1035,21.41432557,11.50650188,44.83529027
Hkan_v1_contig_1033,391,1618,1769,1524,87.88641335,99.88082075,73.27147089
Hkan_v1_contig_10330,1781,2301,1674,1529,18.25837825,21.99973547,14.03309088
Hkan_v1_contig_10331,281,2017,1700,1596,117.5204017,145.5460622,124.5199602
Hkan_v1_contig_10332,2270,1381,1316,249,11.26161556,2.810912862,0.178962812
Hkan_v1_contig_10333,2979,1636,1733,1372,11.30052773,11.80205138,5.330279789
Hkan_v1_contig_10334,433,693,800,542,35.88994199,32.07637507,18.88660564
Hkan_v1_contig_10335,890,2050,2182,2028,47.62504569,58.39179646,21.33434309
Hkan_v1_contig_10336,3521,520,807,626,4.452235984,4.555984113,0.456495168
Hkan_v1_contig_10337,1487,1063,1328,1027,17.3483339,17.69837398,10.7378734
Hkan_v1_contig_10338,1827,31,405,129,4.306130047,1.809360295,0.03867072
Hkan_v1_contig_10339,615,261,854,875,26.97450108,36.4591744,2.039125944
Hkan_v1_contig_1034,498,782,522,1017,20.36159646,52.33177952,9.221569051
Hkan_v1_contig_10340,1358,3348,2173,1378,31.08355065,26.00299308,10.821423
Hkan_v1_contig_10341,396,569,672,745,32.96436793,48.20976113,17.97507361
Hkan_v1_contig_10342,1451,176,218,338,2.918500331,5.969296905,1.850278033
Hkan_v1_contig_10343,894,375,340,405,7.387747847,11.60890874,6.045674
Hkan_v1_contig_10344,879,316,475,439,10.49724661,12.79821902,5.606297572
Hkan_v1_contig_10345,1257,996,1114,833,17.21553719,16.98179589,2.866524824
Hkan_v1_contig_10346,1413,821,579,506,7.959890027,9.176609428,28.02555771
Hkan_v1_contig_10347,993,423,501,419,9.800746206,10.81281238,8.146612269
Hkan_v1_contig_10348,1007,912,981,923,18.92388075,23.4880046,15.94392453
Hkan_v1_contig_10349,351,270,319,147,17.65445163,10.73208518,15.80095546
Hkan_v1_contig_1035,486,285,614,2,24.54159403,0.105455108,44.73862178
Hkan_v1_contig_10350,455,32,518,69,22.11510618,3.886078658,0.5046529
Hkan_v1_contig_10351,840,114,457,278,10.56835954,8.480850405,7.254385434
Hkan_v1_contig_10352,1728,645,693,682,7.790407265,10.11380391,3.526437364
Hkan_v1_contig_10353,2488,5100,5222,2849,40.7715439,29.34377379,16.77544939
Hkan_v1_contig_10354,839,349,394,477,9.122312103,14.56901904,0.421045328
Hkan_v1_contig_10355,933,189,247,12,5.142638245,0.329589597,0.814043531
Hkan_v1_contig_10356,1331,1072,895,894,13.06217944,17.21208001,11.93005521
Hkan_v1_contig_10357,2159,5248,6370,5711,57.3135693,67.78497038,32.80594464
Hkan_v1_contig_10358,917,5914,2981,1099,63.14853884,30.71158634,155.7875058
Hkan_v1_contig_10359,347,1977,1996,1531,111.7382146,113.0627667,77.72672688
Hkan_v1_contig_1036,1770,90084,41884,40812,459.6693538,590.8653254,870.6488513
Hkan_v1_contig_10360,832,1067,1492,1066,34.83502789,32.83278866,32.48096488
Hkan_v1_contig_10361,446,2017,1944,1946,84.67048893,111.8103148,123.0063155
Hkan_v1_contig_10362,914,78,86,61,1.827775793,1.71024186,0.115948697
Hkan_v1_contig_10363,487,74,81,90,3.230923859,4.735735531,3.300450689
Hkan_v1_contig_10364,1857,584,563,513,5.889347179,7.079121303,3.100748296
Hkan_v1_contig_10365,264,747,879,656,64.67785583,63.67571134,42.21689125
Hkan_v1_contig_10366,2040,3027,2417,2446,23.01532695,30.72558625,13.51554469
Hkan_v1_contig_10367,1194,5084,7850,4703,127.7132614,100.9356409,0
Hkan_v1_contig_10368,1736,1339,1424,1093,15.93422459,16.13408475,15.42447169
Hkan_v1_contig_10369,1165,809,742,571,12.37224882,12.5598391,2.910959216
Hkan_v1_contig_1037,2137,9743,19065,12078,173.301752,144.831956,123.011801
Hkan_v1_contig_10370,2188,708,1745,1215,15.49240278,14.22993293,13.92523712
Hkan_v1_contig_10371,1306,1562,2782,2440,41.37944053,47.87629587,30.24053287
Hkan_v1_contig_10372,567,143,199,194,6.817743897,8.767838947,4.859620516
Hkan_v1_contig_10373,2891,2516,2355,4195,15.82389839,37.18414212,5.987407285
Hkan_v1_contig_10374,1433,1172,1289,526,17.47339895,9.406183493,7.987109397
Hkan_v1_contig_10375,255,258,404,214,30.77597712,21.50539806,2.147248613
Hkan_v1_contig_10376,663,247,692,365,20.27511059,14.10760297,4.129324255
Hkan_v1_contig_10377,434,422,468,358,20.94723907,21.13816044,14.28493289
Hkan_v1_contig_10378,1623,734,535,457,6.403330647,7.215585432,5.136701111
Hkan_v1_contig_10379,845,968,1105,852,25.40248683,25.83787415,15.78160104
Hkan_v1_contig_1038,744,719,638,553,16.65782936,19.04697837,15.50247584
Hkan_v1_contig_10380,481,492,1301,194,52.54155065,10.33547751,5.83865569
Hkan_v1_contig_10381,648,553,710,317,21.28403716,12.53597592,12.0478092
Hkan_v1_contig_10382,598,349,260,131,8.44583961,5.613632844,0.974705851
Hkan_v1_contig_10383,2508,928,715,888,5.537951849,9.073175814,4.577692771
Hkan_v1_contig_10384,2447,1534,1469,1290,11.66160944,13.50920008,3.912245814
Hkan_v1_contig_10385,258,241,342,641,25.74999007,63.66668189,6.161459822
Hkan_v1_contig_10386,258,255,187,15,14.07967293,1.489859951,19.30590744
Hkan_v1_contig_10387,313,207,175,362,10.86086403,29.63726516,29.68261944
Hkan_v1_contig_10388,854,1717,325,2099,7.392582094,62.98374218,71.43734081
Hkan_v1_contig_10389,2779,2233,1206,429,8.430035952,3.955875712,1.220319355
Hkan_v1_contig_1039,2521,3076,2727,2545,21.01275312,25.86954759,8.771872299
Hkan_v1_contig_10390,2077,3329,2696,2261,25.21471461,27.89574463,20.2650819
Hkan_v1_contig_10391,826,921,1396,605,32.83038961,18.76934945,4.127034307
Hkan_v1_contig_10392,632,322,746,946,22.92938545,38.35729308,28.84187142
Hkan_v1_contig_10393,504,648,516,58,19.88794137,2.948976759,0
Hkan_v1_contig_10394,939,559,774,533,16.01201669,14.54572959,15.08584334
Hkan_v1_contig_10395,676,523,874,587,25.11512838,22.2518077,18.02865019
Hkan_v1_contig_10396,991,3543,4467,4001,87.56145382,103.4591223,104.4443085
Hkan_v1_contig_10397,1873,1807,2446,1799,25.36818178,24.61315455,15.78623246
Hkan_v1_contig_10398,2664,1388,1091,922,7.955384885,8.868917057,3.540526538
Hkan_v1_contig_10399,1967,1452,1498,1236,14.79374468,16.10230334,5.208161599
Hkan_v1_contig_104,877,11803,23304,14335,516.1804406,418.8629979,239.2037482
Hkan_v1_contig_1040,2532,13,10878,29,83.45570282,0.293500057,0.013951699
Hkan_v1_contig_10400,3385,3236,2855,2682,16.38393081,20.30364416,10.59771089
Hkan_v1_contig_10401,613,277,212,143,6.718093628,5.977911149,3.889861258
Hkan_v1_contig_10402,253,78,115,153,8.82974141,15.496899,7.400246079
Hkan_v1_contig_10403,1190,1129,1476,1263,24.09406412,27.1975812,27.69653856
Hkan_v1_contig_10404,2096,2560,2774,2089,25.70903906,25.5400095,9.741534505
Hkan_v1_contig_10405,361,14,8,7,0.430480468,0.496895119,0
Hkan_v1_contig_10406,979,1590,1436,1234,28.4932779,32.30028547,9.598199176
Hkan_v1_contig_10407,716,627,293,1141,7.949233677,40.83631215,0
Hkan_v1_contig_10408,2855,1735,1293,862,8.797577028,7.737043633,2.307615974
Hkan_v1_contig_10409,1659,1036,913,902,10.69042712,13.93266017,7.580440182
Hkan_v1_contig_1041,2170,9929,12460,12232,111.5395721,144.4480327,29.3756825
Hkan_v1_contig_10410,2332,1845,2467,1551,20.54997364,17.04343562,17.99611284
Hkan_v1_contig_10411,280,2,54,52,3.746333141,4.759038356,0
Hkan_v1_contig_10412,783,3061,3916,3173,97.15196449,103.8441899,50.91322582
Hkan_v1_contig_10413,2024,1366,1139,1172,10.93160377,14.83853401,1.370092729
Hkan_v1_contig_10414,3027,964,616,749,3.953110525,6.340788824,2.065625843
Hkan_v1_contig_10415,1238,893,973,786,15.26732186,16.26955949,6.933881926
Hkan_v1_contig_10416,301,16,15,9,0.968044739,0.766213689,0
Hkan_v1_contig_10417,870,93,67,44,1.495981476,1.296006909,0.487251076
Hkan_v1_contig_10418,2659,790,532,656,3.886547328,6.322071378,1.049541382
Hkan_v1_contig_10419,1314,1078,1201,1263,17.75490316,24.63099058,10.7939648
Hkan_v1_contig_1042,593,11986,27473,18837,899.95762,814.0122437,1025.190026
Hkan_v1_contig_10420,236,1066,981,890,80.74723691,96.63888188,76.41428547
Hkan_v1_contig_10421,1545,5021,4624,4945,58.13798927,82.01847782,61.77996729
Hkan_v1_contig_10422,424,235,228,507,10.44575069,30.64192149,0.29160368
Hkan_v1_contig_10423,805,380,535,682,12.91006912,21.71012815,1.05318866
Hkan_v1_contig_10424,1727,211,368,161,4.139292788,2.388952041,1.513666486
Hkan_v1_contig_10425,1375,170,358,132,5.05767588,2.46005675,0.077074261
Hkan_v1_contig_10426,455,226,183,134,7.812865696,7.546877394,8.462640934
Hkan_v1_contig_10427,284,436,620,389,42.40763128,35.0998414,15.23731907
Hkan_v1_contig_10428,1400,1711,1962,1490,27.22335416,27.27295058,29.3329498
Hkan_v1_contig_10429,469,15,22,28,0.911214252,1.529886039,0.150642657
Hkan_v1_contig_1043,1045,15516,22460,9005,417.5073517,220.8214816,1085.834359
Hkan_v1_contig_10430,1137,2242,2823,2146,48.23042392,48.36633123,40.94923178
Hkan_v1_contig_10431,1723,2709,2570,2113,28.97467088,31.42592809,34.7106298
Hkan_v1_contig_10432,1649,385,349,392,4.111264678,6.091711177,1.949447527
Hkan_v1_contig_10433,2089,2054,1074,1191,9.987033511,14.60989902,4.168399131
Hkan_v1_contig_10434,763,309,289,219,7.357732095,7.355182781,2.801055086
Hkan_v1_contig_10435,1312,533,1052,1342,15.57587921,26.21154217,30.89652757
Hkan_v1_contig_10436,274,315,662,0,46.93297587,0,140.0780157
Hkan_v1_contig_10437,269,601,631,858,45.56671757,81.7351569,0
Hkan_v1_contig_10438,1570,3028,1957,1083,24.213738,17.67676128,12.73525343
Hkan_v1_contig_10439,3333,2136,1618,1386,9.430047262,10.65618642,1.971371364
Hkan_v1_contig_1044,2820,25441,29877,24895,205.8062429,226.2230822,131.7385657
Hkan_v1_contig_10440,1324,331,1308,877,19.19068269,16.97405094,7.363968295
Hkan_v1_contig_10441,846,2390,1508,1719,34.62594575,52.06902032,64.88905725
Hkan_v1_contig_10442,898,4479,4128,2124,89.2964138,60.61108642,52.35914328
Hkan_v1_contig_10443,2825,1294,1502,1269,10.32814071,11.51110625,2.369635651
Hkan_v1_contig_10444,795,623,526,411,12.85254938,13.24794712,5.776530047
Hkan_v1_contig_10445,2253,1621,1241,1101,10.69993786,12.52275892,3.41811063
Hkan_v1_contig_10446,383,781,452,566,22.92505185,37.86967256,28.36202002
Hkan_v1_contig_10447,1330,834,1002,656,14.63479847,12.63938932,10.43834682
Hkan_v1_contig_10448,1595,5360,2701,1272,32.89535386,20.43620811,34.46193971
Hkan_v1_contig_10449,799,545,500,423,12.15608955,13.56648943,12.33525799
Hkan_v1_contig_1045,3285,4930,4342,3523,25.67586662,27.48217888,43.18123602
Hkan_v1_contig_10450,380,481,371,352,18.9653551,23.7373897,9.20327525
Hkan_v1_contig_10451,433,262,144,0,6.460189558,0,7.954401942
Hkan_v1_contig_10452,1986,1720,1540,871,15.06302311,11.23861525,8.013207046
Hkan_v1_contig_10453,2609,1878,1403,538,10.44610189,5.284234588,7.020458795
Hkan_v1_contig_10454,484,8,31,10,1.244190835,0.529454363,0.07298699
Hkan_v1_contig_10455,1630,1767,301,254,3.587150161,3.993190277,8.79891743
Hkan_v1_contig_10456,3487,648,681,841,3.793724858,6.180419317,1.276466469
Hkan_v1_contig_10457,1679,1315,1363,1109,15.76942382,16.92601583,12.22408185
Hkan_v1_contig_10458,219,22,18,49,1.596610776,5.733579755,0.32260916
Hkan_v1_contig_10459,242,1286,1124,1132,90.22390314,119.8684677,94.51815157
Hkan_v1_contig_1046,1938,2543,1639,1179,16.42842187,15.58956242,17.74487712
Hkan_v1_contig_10460,514,69,164,43,6.197997472,2.143775135,0.343635243
Hkan_v1_contig_10461,781,65,253,31,6.292745287,1.017148945,0.113078435
Hkan_v1_contig_10462,836,1778,1866,1537,43.35867756,47.11307847,46.07975969
Hkan_v1_contig_10463,490,1525,1901,1397,75.36274393,73.05908334,242.8822313
Hkan_v1_contig_10464,1287,1002,784,513,11.83336285,10.21439647,11.56937359
Hkan_v1_contig_10465,1083,1658,1814,1240,32.53714868,29.34047371,42.66483795
Hkan_v1_contig_10466,987,1645,3293,1937,64.81048087,50.29054717,290.2827903
Hkan_v1_contig_10467,1996,1154,1172,999,11.40611486,12.82563405,3.946709301
Hkan_v1_contig_10468,1233,677,738,662,11.62690037,13.75842769,7.133901089
Hkan_v1_contig_10469,3406,4449,3722,4000,21.2276731,30.0946461,6.191851051
Hkan_v1_contig_1047,1763,8569,8857,6170,97.58992812,89.68230142,82.29305851
Hkan_v1_contig_10470,412,117,141,32,6.648023751,1.990337177,1.714839951
Hkan_v1_contig_10471,1877,1851,1597,2163,16.52765768,29.53018309,10.21942287
Hkan_v1_contig_10472,4111,3846,4575,2283,21.61793902,14.23089871,7.6821159
Hkan_v1_contig_10473,656,2085,1955,1414,57.89133812,55.23564922,12.1432104
Hkan_v1_contig_10474,279,1112,1277,975,88.91138178,89.55179703,335.4042552
Hkan_v1_contig_10475,2893,4344,3951,2705,26.52951202,23.96032633,24.47034524
Hkan_v1_contig_10476,296,1523,1741,1294,114.2556606,112.0253883,49.10988776
Hkan_v1_contig_10477,2165,3104,3349,2920,30.04885393,34.56199823,21.37490573
Hkan_v1_contig_10478,210,435,291,194,26.91809738,23.67316516,82.25842266
Hkan_v1_contig_10479,568,48,181,39,6.190146179,1.759503618,0.155482848
Hkan_v1_contig_1048,4857,2153,1902,1910,7.60699402,10.07718326,2.381957531
Hkan_v1_contig_10480,1651,690,1574,940,18.51946006,14.58997921,41.26324543
Hkan_v1_contig_10481,537,2526,1211,174,43.80669844,8.303264172,31.83918109
Hkan_v1_contig_10482,1745,865,1149,1571,12.79072799,23.07037461,26.17543493
Hkan_v1_contig_10483,1111,666,857,470,14.98433344,10.84070913,5.453067562
Hkan_v1_contig_10484,2653,1472,2564,1424,18.77376756,13.75455778,8.92130456
Hkan_v1_contig_10485,704,30,110,61,3.03522361,2.220399233,9.684461187
Hkan_v1_contig_10486,506,1552,778,511,29.86756007,25.87880845,15.81278997
Hkan_v1_contig_10487,461,122,137,161,5.772850458,8.949501465,2.413795323
Hkan_v1_contig_10488,345,103,76,21,4.279225402,1.559818592,0.563163381
Hkan_v1_contig_10489,674,522,364,251,10.49088564,9.543061393,6.394266712
Hkan_v1_contig_1049,721,1546,5837,985,157.2624707,35.00860927,86.69740836
Hkan_v1_contig_10490,315,56,229,63,14.12198007,5.12511823,2.803627221
Hkan_v1_contig_10491,525,384,675,409,24.97555427,19.96355577,111.8647261
Hkan_v1_contig_10492,1037,815,729,253,13.65587201,6.251952325,34.72956045
Hkan_v1_contig_10493,1193,738,996,933,16.21771113,20.0408018,2.827832887
Hkan_v1_contig_10494,731,151,401,769,10.65608464,26.95770122,3.648550718
Hkan_v1_contig_10495,1383,1542,1272,1124,17.8663401,20.82658312,13.92083017
Hkan_v1_contig_10496,1501,4371,7752,2506,100.3237454,42.78329875,33.20757289
Hkan_v1_contig_10497,300,17,18,20,1.165525866,1.708372743,0.235504687
Hkan_v1_contig_10498,2318,3006,2722,2222,22.81105412,24.56430696,18.72201299
Hkan_v1_contig_10499,718,706,732,317,19.80419995,11.31380556,11.73423421
Hkan_v1_contig_105,231,7,25,21,2.102319383,2.329599195,1.29986353
Hkan_v1_contig_1050,4208,2244,1560,1778,7.201443089,10.82754303,2.094525403
Hkan_v1_contig_10500,1463,4130,3586,3137,47.61421458,54.9470126,45.79302509
Hkan_v1_contig_10501,384,20,428,538,21.65126175,35.90252093,1.977871391
Hkan_v1_contig_10502,1971,4806,5284,4423,52.07710702,57.50481464,45.29074147
Hkan_v1_contig_10503,1850,1114,877,652,9.208704366,9.031289422,2.673296442
Hkan_v1_contig_10504,1550,1266,1172,1760,14.68813242,29.09744544,13.89097804
Hkan_v1_contig_10505,2246,3097,3138,1074,27.14025058,12.25373326,24.84280849
Hkan_v1_contig_10506,2414,1802,2216,2604,17.83212731,27.64251837,2.970636995
Hkan_v1_contig_10507,687,28,177,44,5.004805393,1.641231457,0.17997083
Hkan_v1_contig_10508,1366,255,443,617,6.299755475,11.57466306,1.215452445
Hkan_v1_contig_10509,1547,4949,1792,1359,22.50185684,22.51142752,55.62599384
Hkan_v1_contig_1051,1127,60020,35953,22854,619.7005541,519.6515174,5722.387744
Hkan_v1_contig_10510,4469,1300,2039,1757,8.862934441,10.0747737,2.122387839
Hkan_v1_contig_10511,822,898,1459,970,34.47895861,30.23944454,34.20834498
Hkan_v1_contig_10512,1981,1339,1139,1040,11.16888744,13.45311196,6.401780601
Hkan_v1_contig_10513,289,73,44,71,2.957505081,6.295560456,0.611171332
Hkan_v1_contig_10514,1099,1381,1700,1548,30.04843756,36.09500919,37.80075223
Hkan_v1_contig_10515,3416,3103,2677,2958,15.22303251,22.18984152,2.373316403
Hkan_v1_contig_10516,1816,1935,1676,1444,17.92787584,20.37629605,12.04108488
Hkan_v1_contig_10517,497,5,364,15,14.2270763,0.773408184,0.995090225
Hkan_v1_contig_10518,1662,2745,3679,2891,43.00009689,44.5749603,45.40054246
Hkan_v1_contig_10519,4979,2815,2934,3316,11.44692003,17.06657165,12.70348889
Hkan_v1_contig_1052,568,2836,5050,5882,172.7084984,265.3692379,267.1195322
Hkan_v1_contig_10520,2319,1043,448,402,3.752735288,4.442211144,4.85937872
Hkan_v1_contig_10521,1431,1675,1818,1165,24.67884958,20.86220384,20.21785517
Hkan_v1_contig_10522,1573,10,228,323,2.81563782,5.261961819,4.906971457
Hkan_v1_contig_10523,1439,224,1932,89,26.0805649,1.584904526,1.129244154
Hkan_v1_contig_10524,3314,2859,1992,2798,11.67636052,21.63560774,9.417700237
Hkan_v1_contig_10525,654,1080,1041,1122,30.9202963,43.96317014,32.62496116
Hkan_v1_contig_10526,690,1370,1298,1329,36.54233271,49.35711687,24.75359042
Hkan_v1_contig_10527,1768,1693,1614,1533,17.73339695,22.21947468,5.055092112
Hkan_v1_contig_10528,1571,750,1928,5406,23.83973976,88.18074205,317.0093957
Hkan_v1_contig_10529,1518,1760,1448,762,18.52966023,12.86343904,10.58840241
Hkan_v1_contig_1053,566,5065,8171,3060,280.4332112,138.5411818,0.312064514
Hkan_v1_contig_10530,371,2,24,13,1.256631662,0.897931765,0.095217528
Hkan_v1_contig_10531,309,25,82,36,5.154968771,2.985505765,0.285806658
Hkan_v1_contig_10532,2379,1642,1474,1365,12.03576521,14.70320804,4.692274965
Hkan_v1_contig_10533,1225,1747,1632,1486,25.87943148,31.08541098,28.89498317
Hkan_v1_contig_10534,1361,1702,1458,1260,20.80990341,23.72391245,19.42783885
Hkan_v1_contig_10535,1016,29,206,27,3.938620873,0.68099504,11.99544048
Hkan_v1_contig_10536,209,318,525,84,48.79593937,10.29928065,6.169321334
Hkan_v1_contig_10537,2909,1946,1635,1711,10.91804051,15.07232261,3.558071837
Hkan_v1_contig_10538,571,196,171,138,5.817423325,6.193225182,5.81543972
Hkan_v1_contig_10539,220,182,170,84,15.0105604,9.784316621,8.991997123
Hkan_v1_contig_1054,2782,5405,5708,5646,39.85634821,52.00650167,28.97672689
Hkan_v1_contig_10540,2511,2064,1756,1761,13.58465034,17.9715914,5.345984521
Hkan_v1_contig_10541,2597,2059,2618,1998,19.58251006,19.71502931,11.84778102
Hkan_v1_contig_10542,1065,297,512,338,9.338798802,8.132816722,5.887617164
Hkan_v1_contig_10543,1065,670,976,150,17.80208522,3.60923819,4.378396989
Hkan_v1_contig_10544,2514,3343,2147,3220,16.58965815,32.82195843,34.51071063
Hkan_v1_contig_10545,578,97,88,146,2.957505081,6.472900187,0.794522731
