Contig ID,Size,Grac_ech1,Grac_ech2,Grac_ech3,Grac10_F RPKM,Grac9_F RPKM,Grac8_F RPKM
Grac_v1_contig_10302,188,23,77,143,5.156927904,6.239971288,15.19830022
Grac_v1_contig_10303,284,58,63,129,8.608564277,3.379651543,9.07586863
Grac_v1_contig_10304,336,522,1027,1347,65.48657825,46.56728109,80.10233003
Grac_v1_contig_10305,1339,178,293,129,5.603514478,3.333778633,1.924978858
Grac_v1_contig_10306,2275,1018,2394,2133,18.86198738,16.03217558,18.7338175
Grac_v1_contig_10307,1225,12,125,2,0.412920296,1.554617814,0.032622012
Grac_v1_contig_10308,568,56,83,217,4.155858617,2.226278397,7.63357943
Grac_v1_contig_10309,1201,92,270,217,3.228984,3.425078047,3.610219081
Grac_v1_contig_1031,3081,6533,10634,8211,89.38034629,52.5841276,53.25019281
Grac_v1_contig_10310,1296,341,674,502,11.09099349,7.923272826,7.739547079
Grac_v1_contig_10311,2031,1490,2898,2158,30.92412485,21.73893046,21.23040836
Grac_v1_contig_10312,1007,590,1270,705,24.69696658,19.2142734,13.98867168
Grac_v1_contig_10313,1058,418,958,692,16.65373643,13.79524942,13.06884652
Grac_v1_contig_10314,1901,73,437,618,1.61868304,3.502265255,6.495658568
Grac_v1_contig_10315,1653,155,458,300,3.952573164,4.221262308,3.626312541
Grac_v1_contig_10316,604,738,2072,1079,51.50394508,52.26398589,35.69450279
Grac_v1_contig_10317,1828,1579,3691,3831,36.41053092,30.7622126,41.87480439
Grac_v1_contig_10318,1469,293,484,483,8.407500418,5.019648205,6.569648982
Grac_v1_contig_10319,526,140,328,249,11.21923809,9.500310837,9.458677839
Grac_v1_contig_1032,531,1279,3668,2492,101.5306336,105.2408922,93.77138869
Grac_v1_contig_10320,724,17,38,49,0.989763487,0.799640433,1.352304037
Grac_v1_contig_10321,328,4,18,18,0.514052198,0.836081044,1.09651731
Grac_v1_contig_10322,1676,1880,2814,6805,47.2829874,25.57995607,81.12803293
Grac_v1_contig_10323,1050,292,1344,1748,11.72234841,19.50112585,33.26357782
Grac_v1_contig_10324,2539,2190,4220,3671,36.35820944,25.32208519,28.88939949
Grac_v1_contig_10325,232,518,996,1544,94.11586712,65.40652395,132.9768809
Grac_v1_contig_10326,1413,900,2686,1936,26.84858615,28.96100056,27.37663223
Grac_v1_contig_10327,2448,584,1975,2417,10.05593614,12.29151462,19.72795496
Grac_v1_contig_10328,3226,437,964,1410,5.710026805,4.552630319,8.733163287
Grac_v1_contig_10329,1667,1172,5579,2454,29.63555636,50.9882935,29.41411522
Grac_v1_contig_1033,2274,1027,1735,1803,19.03711162,11.62408385,15.84244095
Grac_v1_contig_10330,1201,1592,5834,3895,55.87546225,74.00705677,64.80093696
Grac_v1_contig_10331,456,14,43,31,1.294148955,1.436657778,1.358356239
Grac_v1_contig_10332,355,901,1682,2398,106.9836747,72.18506533,134.970127
Grac_v1_contig_10333,2255,1512,2793,2837,28.2635245,18.8700958,25.13793624
Grac_v1_contig_10334,1769,1546,3737,2440,36.83856714,32.18436763,27.55997531
Grac_v1_contig_10335,2319,812,1469,1687,14.75966001,9.650965489,14.5355398
Grac_v1_contig_10336,2187,158,484,494,3.045295053,3.371679567,4.513308257
Grac_v1_contig_10337,490,4,39,22,0.344100247,1.212601895,0.897105319
Grac_v1_contig_10338,588,2,22,12,0.143375103,0.570026532,0.407775145
Grac_v1_contig_10339,2006,673,1418,1783,14.14181686,10.76948703,17.75976624
Grac_v1_contig_1034,2046,586,1404,1253,12.07294048,10.45469082,12.23664251
Grac_v1_contig_10340,2340,1443,4084,3110,25.99390616,26.59007679,26.55592066
Grac_v1_contig_10341,2538,1697,3525,2826,28.18456249,21.1600758,22.24832759
Grac_v1_contig_10342,455,650,2040,968,60.21754322,68.30751501,42.50899049
Grac_v1_contig_10343,420,29,68,80,2.910514589,2.466660264,3.805901353
Grac_v1_contig_10344,959,746,1763,1385,32.78999069,28.00808531,28.85678854
Grac_v1_contig_10345,952,3066,5077,3801,135.7551379,81.24935659,79.77700942
Grac_v1_contig_10346,2576,458,1226,1087,7.494465977,7.250940259,8.431415972
Grac_v1_contig_10347,1304,1057,2614,2210,34.16791429,30.54061001,33.86347427
Grac_v1_contig_10348,230,13,28,39,2.382520188,1.854726644,3.388079574
Grac_v1_contig_10349,1133,248,342,432,9.226624451,4.598814708,7.618520978
Grac_v1_contig_1035,4046,7828,16229,16107,81.55413985,61.11046626,79.5436675
Grac_v1_contig_10350,459,46,32,102,4.224411529,1.062152824,4.440218245
Grac_v1_contig_10351,1041,1296,2308,1781,52.47776677,33.77806682,34.18456208
Grac_v1_contig_10352,5804,2224,4434,6041,16.15207982,11.63906251,20.79688368
Grac_v1_contig_10353,485,1772,9230,2897,154.0079188,289.9410303,119.3503199
Grac_v1_contig_10354,351,188,335,320,22.57728971,14.54077004,18.21627998
Grac_v1_contig_10355,332,18,32,52,2.285364592,1.468458272,3.129551413
Grac_v1_contig_10356,2080,428,1900,960,8.673642283,13.91681908,9.221991739
Grac_v1_contig_10357,739,36,150,98,2.053426372,3.092406206,2.649710752
Grac_v1_contig_10358,398,530,1445,1447,56.13243351,55.31392678,72.64442488
Grac_v1_contig_10359,3455,938,2043,2618,11.44394758,9.008863993,15.14043738
Grac_v1_contig_1036,1143,10396,33472,35269,383.3902936,446.1543667,616.5435326
Grac_v1_contig_10360,1358,1183,1142,849,36.72028538,12.81197402,12.4917922
Grac_v1_contig_10361,320,0,19,0,0,0.90459324,0
Grac_v1_contig_10362,2319,352,1256,1521,6.398276261,8.251608342,13.10524958
Grac_v1_contig_10363,1483,553,1684,1396,15.71828117,17.30018119,18.80880041
Grac_v1_contig_10364,447,197,1325,764,18.57717944,45.16043023,34.15094033
Grac_v1_contig_10365,447,119,856,182,11.22174799,29.17534209,8.135433428
Grac_v1_contig_10366,1183,1001,2458,1673,35.66731406,31.6553303,28.25712853
Grac_v1_contig_10367,615,282,726,508,19.32836265,17.98503223,16.50461611
Grac_v1_contig_10368,253,4,15,12,0.666439214,0.903275963,0.947714566
Grac_v1_contig_10369,1074,364,1071,629,14.28624768,15.192698,11.70208356
Grac_v1_contig_1037,1078,366,1220,658,14.31144209,17.24212484,12.19618388
Grac_v1_contig_10370,970,219,501,437,9.516855027,7.868930455,9.001741421
Grac_v1_contig_10371,1367,297,628,872,9.158176471,6.99907818,12.74573255
Grac_v1_contig_10372,2418,3091,6503,5054,53.8844906,40.97388772,41.7633927
Grac_v1_contig_10373,1754,188,980,598,4.518032319,8.512285908,6.812216247
Grac_v1_contig_10374,1754,74,1876,521,1.778374424,16.29494731,5.935057967
Grac_v1_contig_10375,218,68,133,55,13.14841769,9.29490302,5.041073466
Grac_v1_contig_10376,252,3,10,15,0.50181286,0.604573594,1.189344173
Grac_v1_contig_10377,542,31,57,57,2.410923778,1.60223157,2.101320996
Grac_v1_contig_10378,1726,1188,4087,2600,29.01327285,36.07559991,30.09881429
Grac_v1_contig_10379,1372,530,1295,1192,16.28331526,14.38021478,17.35957046
Grac_v1_contig_1038,1964,364,1281,1052,7.812337074,9.937047408,10.70264418
Grac_v1_contig_10380,312,13,52,76,1.756345011,2.539209096,4.867162307
Grac_v1_contig_10381,441,10,34,14,0.955834019,1.174600126,0.634316892
Grac_v1_contig_10382,1016,2188,4350,2593,90.77676102,65.22968248,50.99477026
Grac_v1_contig_10383,988,1475,2052,1808,62.92977062,31.64245181,36.5643883
Grac_v1_contig_10384,1813,650,1195,992,15.11251085,10.04199074,10.93278226
Grac_v1_contig_10385,2082,791,4706,3121,16.01462713,34.43665131,29.95227912
Grac_v1_contig_10386,782,841,1368,1022,45.33256738,26.65195429,26.11325282
Grac_v1_contig_10387,1916,1280,2754,2108,28.16018723,21.89869055,21.98325171
Grac_v1_contig_10388,284,47,468,0,6.975905535,25.10598289,0
Grac_v1_contig_10389,290,103,170,133,14.97132713,8.931011302,9.163691791
Grac_v1_contig_1039,2135,10307,26254,15696,203.4958092,187.3472476,146.8953138
Grac_v1_contig_10390,624,16,111,74,1.080827699,2.7101174,2.369539544
Grac_v1_contig_10391,1063,107,333,183,4.242985877,4.772662063,3.439811594
Grac_v1_contig_10392,700,26,289,1,1.565656124,6.289983674,0.02854426
Grac_v1_contig_10393,2190,1024,2287,1842,19.70955935,15.91005809,16.80592193
Grac_v1_contig_10394,1379,468,903,714,14.30548743,9.976384975,10.34548312
Grac_v1_contig_10395,856,108,226,201,5.31827835,4.022391979,4.691796031
Grac_v1_contig_10396,229,1,9,8,0.184071093,0.598765464,0.698025576
Grac_v1_contig_10397,1464,686,3124,1747,19.75168323,32.5102017,23.84342605
Grac_v1_contig_10398,778,0,414,1,0,8.107192023,0.025682496
Grac_v1_contig_10399,1018,55,220,159,2.277382529,3.292491165,3.120801723
Grac_v1_contig_104,1698,469,899,841,11.64276763,8.066250802,9.896352148
Grac_v1_contig_1040,255,1387,1092,1364,229.275344,65.24273723,106.878665
Grac_v1_contig_10400,3846,2117,3294,4207,23.20238619,13.04860337,21.8564721
Grac_v1_contig_10401,2742,1209,1682,1769,18.58574283,9.345622974,12.89072113
Grac_v1_contig_10402,2082,585,1458,1313,11.84394042,10.66906877,12.60087872
Grac_v1_contig_10403,709,2839,6719,7341,168.7874805,144.3803603,206.8834832
Grac_v1_contig_10404,897,449,362,1689,21.09963638,6.148452794,37.62305325
Grac_v1_contig_10405,1162,839,1494,1103,30.43525227,19.58818445,18.96645719
Grac_v1_contig_10406,1630,220,577,190,5.68926482,5.393093184,2.329071533
Grac_v1_contig_10407,2902,779,1560,1544,11.31517103,8.189868069,10.63081887
Grac_v1_contig_10408,2269,2072,4148,4016,38.49251859,27.85184485,35.36519353
Grac_v1_contig_10409,904,32,62,4,1.492116115,1.044895778,0.088411425
Grac_v1_contig_1041,1635,4289,8503,7442,110.5756147,79.23264198,90.94707572
Grac_v1_contig_10410,798,51,67,32,2.693942723,1.279150447,0.80124239
Grac_v1_contig_10411,1025,196,384,319,8.060338468,5.707646592,6.218471503
Grac_v1_contig_10412,217,0,141,95,0,9.899405046,8.74743456
Grac_v1_contig_10413,515,337,827,817,27.58314261,24.46515637,31.6979852
Grac_v1_contig_10414,2660,929,945,1449,14.72160465,5.412524651,10.88437709
Grac_v1_contig_10415,1129,38,143,147,1.418765854,1.92970895,2.601598201
Grac_v1_contig_10416,281,53,752,2682,7.950430084,40.77192683,190.7081637
Grac_v1_contig_10417,2065,2764,3346,3681,56.42077609,24.6862769,35.61743105
Grac_v1_contig_10418,4176,1196,2778,3087,12.07234846,10.13494665,14.77042427
Grac_v1_contig_10419,1697,318,1241,737,7.89889518,11.14139713,8.677656929
Grac_v1_contig_1042,1503,4045,12156,10906,113.4437616,123.2200629,144.9850904
Grac_v1_contig_10420,256,57,28,165,9.385468651,1.666355969,12.87836737
Grac_v1_contig_10421,780,1453,2965,3249,78.52213232,57.91349976,83.22847544
Grac_v1_contig_10422,254,12,22,35,1.991446311,1.319588979,2.753284935
Grac_v1_contig_10423,1096,58,167,173,2.230686364,2.321430213,3.153932394
Grac_v1_contig_10424,1799,426,904,83,9.981584985,7.655736595,0.921857429
Grac_v1_contig_10425,1353,647,1288,1519,20.15707711,14.50333177,22.43245515
Grac_v1_contig_10426,1493,225,718,95,6.352486977,7.326800257,1.271395378
Grac_v1_contig_10427,403,17,46,25,1.778135892,1.739011688,1.239515019
Grac_v1_contig_10428,945,391,929,907,17.44078474,14.97730317,19.17751404
Grac_v1_contig_10429,2278,152,461,332,2.812619227,3.083166092,2.912065873
Grac_v1_contig_1043,1156,6168,15481,10980,224.9093985,204.028526,189.7847608
Grac_v1_contig_10430,1250,52,158,139,1.753534859,1.925736178,2.22188521
Grac_v1_contig_10431,1992,757,2393,2787,16.01871293,18.30219086,27.95531984
Grac_v1_contig_10432,2183,700,2265,4315,13.51653513,15.80753624,39.4951616
Grac_v1_contig_10433,1483,194,365,314,5.514189056,3.74974236,4.230632758
Grac_v1_contig_10434,1271,530,659,132,17.57726871,7.899317675,2.075129534
Grac_v1_contig_10435,1508,904,2555,2125,25.2690062,25.81304737,28.15622478
Grac_v1_contig_10436,1725,483,1022,1004,11.80263847,9.026336333,11.62951074
Grac_v1_contig_10437,697,22,84,54,1.330488042,1.836099547,1.548024438
Grac_v1_contig_10438,2269,989,1995,1730,18.37311819,13.39547504,15.23450817
Grac_v1_contig_10439,2205,1257,4524,4246,24.02966725,31.25818217,38.47585034
Grac_v1_contig_1044,4572,1596,3902,5465,14.71457552,13.00261666,23.88365424
Grac_v1_contig_10440,2437,486,846,1103,8.406240543,5.28889018,9.043505645
Grac_v1_contig_10441,739,60,543,102,3.422377287,11.19451047,2.757862212
Grac_v1_contig_10442,2002,974,2929,1652,20.50765283,22.28974058,16.48780341
Grac_v1_contig_10443,2114,250,738,501,4.984895962,5.31864611,4.735322627
Grac_v1_contig_10444,1166,535,1143,616,19.34088331,14.93473068,10.55599054
Grac_v1_contig_10445,1543,1357,3016,2397,37.07105917,29.779344,31.03980175
Grac_v1_contig_10446,206,4,66,8,0.818490879,4.881198067,0.77596047
Grac_v1_contig_10447,2664,865,2625,1875,13.68683274,15.01221594,14.06319123
Grac_v1_contig_10448,2365,1131,2720,1919,20.15823635,17.52215325,16.21289837
Grac_v1_contig_10449,1941,586,1399,1023,12.72603618,10.98100008,10.53093493
Grac_v1_contig_1045,1227,6221,20664,15049,213.7158398,256.578077,245.0642214
Grac_v1_contig_10450,3813,1893,2707,3582,20.92689917,10.81611176,18.77048987
Grac_v1_contig_10451,726,20,142,115,1.161219842,2.979898278,3.1650316
Grac_v1_contig_10452,1238,153,436,352,5.209449821,5.365566231,5.681183925
Grac_v1_contig_10453,1800,103,533,344,2.412047148,4.51132816,3.81858769
Grac_v1_contig_10454,212,52,200,141,10.33923855,14.37288167,13.2892381
Grac_v1_contig_10455,968,75,191,134,3.265930805,3.006129777,2.765962398
Grac_v1_contig_10456,2335,1100,2140,1136,19.85760526,13.96293139,9.720940328
Grac_v1_contig_10457,1864,237,692,286,5.359490569,5.656006526,3.065751546
Grac_v1_contig_10458,539,310,519,518,24.24342649,14.66993901,19.20250228
Grac_v1_contig_10459,971,375,635,509,16.27920195,9.963323022,10.47406786
Grac_v1_contig_1046,1534,1838,4991,2332,50.50579603,49.56920181,30.37526093
Grac_v1_contig_10460,326,17,140,65,2.198125044,6.542747363,3.983938149
Grac_v1_contig_10461,2556,203,636,516,3.347774997,3.790931889,4.033719391
Grac_v1_contig_10462,1952,976,2634,2099,21.07614013,20.55822774,21.48569745
Grac_v1_contig_10463,546,18,41,36,1.389635613,1.144039263,1.317427391
Grac_v1_contig_10464,1762,66,848,224,1.578916287,7.33229051,2.540147554
Grac_v1_contig_10465,950,146,1126,420,6.478139913,18.05778595,8.83369735
Grac_v1_contig_10466,1254,693,2375,1046,23.29468119,28.85464881,16.66675222
Grac_v1_contig_10467,997,1436,3863,2947,60.71281288,59.03088106,59.06113767
Grac_v1_contig_10468,1334,502,1955,796,15.86240231,22.32752826,11.92268497
Grac_v1_contig_10469,1074,396,1510,1519,15.54218155,21.42014377,28.25988064
Grac_v1_contig_1047,503,8835,62641,83769,740.3884613,1897.319248,3327.60813
Grac_v1_contig_10470,623,141,255,143,9.54008269,6.235938871,4.586324945
Grac_v1_contig_10471,255,2,16,15,0.33060612,0.955937542,1.175351888
Grac_v1_contig_10472,2906,508,1567,1397,7.368671153,8.215293846,9.605448037
Grac_v1_contig_10473,885,292,283,408,13.907871,4.871838468,9.211571409
Grac_v1_contig_10474,1776,2378,7716,6340,56.44038426,66.19100467,71.32850592
Grac_v1_contig_10475,1803,370,1306,855,8.650218355,11.03563088,9.475174541
Grac_v1_contig_10476,1267,792,3343,1851,26.34933383,40.1984657,29.19084283
Grac_v1_contig_10477,1166,558,1409,708,20.17236053,18.4103548,12.13253459
Grac_v1_contig_10478,1168,1400,2284,1938,50.52499346,29.79222727,33.15337612
Grac_v1_contig_10479,626,24,115,122,1.616061863,2.798808748,3.894057215
Grac_v1_contig_1048,392,173,285,188,18.6029196,11.07665192,9.582715906
Grac_v1_contig_10480,1552,257,1125,438,6.980113419,11.04359626,5.638962732
Grac_v1_contig_10481,1780,603,1062,811,14.27967696,9.089797954,9.103694654
Grac_v1_contig_10482,1790,95,218,287,2.237132192,1.855466758,3.203654672
Grac_v1_contig_10483,3591,688,1849,1904,8.075959013,7.844607549,10.59420493
Grac_v1_contig_10484,2356,672,1248,1668,12.02306126,8.070287652,14.14612824
Grac_v1_contig_10485,783,0,36,0,0,0.700471475,0
Grac_v1_contig_10486,2073,1498,2424,1612,30.46025848,17.81488523,15.53755096
Grac_v1_contig_10487,2166,492,1360,1227,9.57475618,9.565995485,11.31886659
Grac_v1_contig_10488,407,3,17,0,0.310704768,0.636361985,0
Grac_v1_contig_10489,1013,351,671,535,14.60557786,10.09166418,10.55264109
Grac_v1_contig_1049,1285,2292,4826,2717,75.18523451,57.21816231,42.24772636
Grac_v1_contig_10490,575,28,194,317,2.052632778,5.140242413,11.01560231
Grac_v1_contig_10491,1299,48,369,156,1.557590033,4.327797489,2.39956367
Grac_v1_contig_10492,699,1277,2454,3459,77.00781386,53.48685941,98.87584705
Grac_v1_contig_10493,1123,338,1067,556,12.68697304,14.47552683,9.892632278
Grac_v1_contig_10494,3354,685,2001,1947,8.608918299,9.089369232,11.59897798
Grac_v1_contig_10495,3956,1717,4497,4591,18.29511254,17.31874111,23.18824288
Grac_v1_contig_10496,943,212,279,160,9.476440524,4.507567366,3.390198448
Grac_v1_contig_10497,380,6,14,15,0.66556232,0.561298853,0.788722978
Grac_v1_contig_10498,672,12,24,33,0.75271929,0.544116235,0.981208942
Grac_v1_contig_10499,730,32,590,261,1.847771189,12.31342493,7.143885381
Grac_v1_contig_105,4314,3005,7353,6161,29.36198474,25.96773919,28.53565849
Grac_v1_contig_1050,2215,4602,13858,10156,87.57778498,95.31835571,91.61483261
Grac_v1_contig_10500,1098,451,3438,3097,17.31391475,47.7038299,56.358016
Grac_v1_contig_10501,2818,1693,2996,4385,25.32427625,16.197595,31.09176952
Grac_v1_contig_10502,2450,649,1518,836,11.16605301,9.439639365,6.818000423
Grac_v1_contig_10503,339,57,183,134,7.087551547,8.224340965,7.89808732
Grac_v1_contig_10504,1960,2236,4739,4193,48.08800952,36.8366691,42.74502957
Grac_v1_contig_10505,1742,466,832,940,11.27609793,7.276539498,10.78193064
Grac_v1_contig_10506,1747,261,467,712,6.297507239,4.072618137,8.143365344
Grac_v1_contig_10507,1540,69,273,479,1.888641128,2.700795129,6.214863913
Grac_v1_contig_10508,869,123,445,295,5.966318149,7.801712642,6.7829571
Grac_v1_contig_10509,302,30,105,74,4.187312608,5.297025597,4.896002237
Grac_v1_contig_1051,1345,8438,27737,15305,264.4467961,314.186064,227.367235
Grac_v1_contig_10510,630,560,1041,1185,37.46869356,25.17444446,37.58327586
Grac_v1_contig_10511,2366,1217,2744,2044,21.68187873,17.66928933,17.26167684
Grac_v1_contig_10512,1552,135,351,176,3.666596543,3.445602033,2.265884568
Grac_v1_contig_10513,1563,243,641,528,6.553425529,6.248111441,6.749813531
Grac_v1_contig_10514,2789,1036,1709,1864,15.6578567,9.335622111,13.35408771
Grac_v1_contig_10515,1377,783,1697,1418,23.96894367,18.77576399,20.5759133
Grac_v1_contig_10516,2615,501,702,617,8.075828837,4.089923025,4.714442048
Grac_v1_contig_10517,598,97,116,240,6.837410008,2.955333663,8.019123251
Grac_v1_contig_10518,603,52,153,95,3.63502251,3.865661608,3.14791592
Grac_v1_contig_10519,291,32,139,180,4.635302296,7.277320913,12.35937037
Grac_v1_contig_1052,1759,944,4266,1596,22.62180362,36.9491734,18.12941867
Grac_v1_contig_10520,3196,1392,778,1721,18.3591909,3.708707152,10.75947128
Grac_v1_contig_10521,1248,168,821,681,5.674345419,10.02255129,10.90308398
Grac_v1_contig_10522,978,57,280,447,2.45672799,4.361831575,9.132412065
Grac_v1_contig_10523,2439,214,977,814,3.698478054,6.102846953,6.668519652
Grac_v1_contig_10524,1530,294,827,649,8.099849931,8.235003616,8.475593061
Grac_v1_contig_10525,3380,664,1426,1451,8.280802985,6.42765474,8.577634624
Grac_v1_contig_10526,891,122,285,138,5.771692695,4.873229578,3.094697565
Grac_v1_contig_10527,1262,226,666,833,7.548665085,8.040158119,13.18871481
Grac_v1_contig_10528,856,491,882,904,24.17846916,15.69800763,21.101411
Grac_v1_contig_10529,372,71,178,94,8.045193274,7.289987404,5.048957843
Grac_v1_contig_1053,776,1382,2663,2066,75.07016922,52.28283883,53.19678998
Grac_v1_contig_10530,496,95,293,169,8.07352142,8.999858045,6.80803624
Grac_v1_contig_10531,3409,460,1249,1291,5.68789936,5.581939854,7.566866498
Grac_v1_contig_10532,1132,388,2365,1376,14.44795472,31.8298384,24.2878369
Grac_v1_contig_10533,628,5,31,18,0.335607327,0.752058745,0.572703309
Grac_v1_contig_10534,663,299,1913,407,19.00985188,43.95933937,12.26585176
Grac_v1_contig_10535,1171,330,732,639,11.87895174,9.523660417,10.9033711
Grac_v1_contig_10536,269,977,1872,1619,153.0958283,106.023779,120.2572863
Grac_v1_contig_10537,1320,153,860,157,4.885832484,9.925999192,2.376525901
Grac_v1_contig_10538,2474,1728,4197,2750,29.44185137,25.84574109,22.21006499
Grac_v1_contig_10539,454,0,38,1,0,1.275197519,0.044010974
Grac_v1_contig_1054,313,1977,4345,3231,266.2461919,211.4925915,206.2573584
Grac_v1_contig_10540,3946,1396,1823,2918,14.91246407,7.038486845,14.775597
Grac_v1_contig_10541,2008,2350,5238,4410,49.33160289,39.74216308,43.88253539
Grac_v1_contig_10542,755,4,57,17,0.223323339,1.150211272,0.449902908
Grac_v1_contig_10543,1964,397,870,1236,8.520598402,6.748814399,12.57458955
Grac_v1_contig_10544,1443,654,1237,1341,19.10435987,13.06029793,18.56860499
Grac_v1_contig_10545,3279,869,1731,1911,11.17118986,8.042764766,11.64490906
Grac_v1_contig_10546,2630,215,571,425,3.445908842,3.307730176,3.228865929
Grac_v1_contig_10547,1894,671,1302,1145,14.93356919,10.47323203,12.079316
Grac_v1_contig_10548,2024,318,546,821,6.622739684,4.109905631,8.104933945
Grac_v1_contig_10549,556,951,3017,1802,72.09859446,82.67043714,64.75850674
Grac_v1_contig_1055,1783,3449,9588,6841,81.53853875,81.92687653,76.66287075
Grac_v1_contig_10550,1331,2359,5011,3743,74.708662,57.35827248,56.18994441
Grac_v1_contig_10551,832,291,1069,658,14.74316533,19.57510474,15.80226709
