Contig ID,Size,Ncfi_ech1,Ncfi_ech2,Ncfi_ENV_F1 RPKM,Ncfi_ENV_F2 RPKM
Ncfi_contig_10393,2469,1491,1840,10.15334001,12.30236595
Ncfi_contig_10394,1727,1893,1721,18.42937694,16.45055071
Ncfi_contig_10395,2062,4726,4540,38.53518362,36.3462074
Ncfi_contig_10396,362,0,0,0,0
Ncfi_contig_10397,2154,6644,7744,51.86045243,59.34874694
Ncfi_contig_10398,2093,234,276,1.879745291,2.176866331
Ncfi_contig_10399,1831,4873,6888,44.7466414,62.10072962
Ncfi_contig_104,475,275,413,9.734002661,14.35318725
Ncfi_contig_1040,1036,381,431,6.183261255,6.867670075
Ncfi_contig_10400,909,1272,1857,23.52749038,33.72406589
Ncfi_contig_10401,234,149,232,10.70589026,16.36680982
Ncfi_contig_10402,847,392,462,7.781351489,9.004310733
Ncfi_contig_10403,1191,792,836,11.18061767,11.58741135
Ncfi_contig_10404,1298,133,133,1.722778031,1.691487751
Ncfi_contig_10405,1093,45,82,0.692220933,1.238470308
Ncfi_contig_10406,601,146,134,4.084423443,3.680630621
Ncfi_contig_10407,1092,3609,2835,55.56695775,42.85705589
Ncfi_contig_10408,2718,1249,1402,7.726189617,8.515114062
Ncfi_contig_10409,2007,1853,2669,15.52317034,21.9529612
Ncfi_contig_1041,2135,3824,4652,30.11427283,35.96944487
Ncfi_contig_10410,1945,1145,1282,9.897790507,10.88078749
Ncfi_contig_10411,909,1087,2220,20.10564626,40.31633078
Ncfi_contig_10412,3839,2285,2672,10.00738179,11.4897413
Ncfi_contig_10413,1203,957,1261,13.37515079,17.30379526
Ncfi_contig_10414,407,51,32,2.106823448,1.297918664
Ncfi_contig_10415,1664,75,115,0.757809976,1.140870701
Ncfi_contig_10416,1813,1117,1211,10.35875939,11.02651437
Ncfi_contig_10417,3537,39,127,0.18538813,0.592734996
Ncfi_contig_10418,1686,7530,8893,75.09132755,87.07282412
Ncfi_contig_10419,3741,8063,8977,36.23775864,39.61278945
Ncfi_contig_1042,2369,239,197,1.696231862,1.372755126
Ncfi_contig_10420,1203,643,882,8.986647813,12.10305108
Ncfi_contig_10421,2284,469,617,3.452463689,4.459446654
Ncfi_contig_10422,1490,845,721,9.535046536,7.988052396
Ncfi_contig_10423,515,842,794,27.48889225,25.4510194
Ncfi_contig_10424,3310,2780,2934,14.12112114,14.63268502
Ncfi_contig_10425,2134,1097,929,8.643001511,7.186430129
Ncfi_contig_10426,438,140,178,5.374106907,6.708691178
Ncfi_contig_10427,1610,95,229,0.992087792,2.348018503
Ncfi_contig_10428,4909,545,1159,1.866619707,3.897465795
Ncfi_contig_10429,1395,448,438,5.399532789,5.183126536
Ncfi_contig_1043,1132,990,1141,14.7041913,16.63914959
Ncfi_contig_10430,3035,30,15,0.166193845,0.081587659
Ncfi_contig_10431,2434,2912,3704,20.11514526,25.12131173
Ncfi_contig_10432,2140,8098,6675,63.623327,51.49077224
Ncfi_contig_10433,1337,1550,1801,19.49183235,22.23689852
Ncfi_contig_10434,783,900,1057,19.32560612,22.28461492
Ncfi_contig_10435,1566,535,289,5.743999597,3.046477631
Ncfi_contig_10436,2142,1743,1709,13.68139233,13.17087126
Ncfi_contig_10437,1941,1401,1323,12.13570403,11.25190916
Ncfi_contig_10438,935,1419,1133,25.51662088,20.00369424
Ncfi_contig_10439,2698,0,3,0,0.018355711
Ncfi_contig_1044,1619,2271,4224,23.58428215,43.06941465
Ncfi_contig_10440,3401,0,4,0,0.019415352
Ncfi_contig_10441,553,165,232,5.016619816,6.925557863
Ncfi_contig_10442,296,1478,1185,83.9527834,66.08738198
Ncfi_contig_10443,1423,342,336,4.040857937,3.897860444
Ncfi_contig_10444,1094,4933,4020,75.81343422,60.65975329
Ncfi_contig_10445,247,0,0,0,0
Ncfi_contig_10446,1047,158,312,2.537247199,4.919260496
Ncfi_contig_10447,1371,328,416,4.022432503,5.008962547
Ncfi_contig_10448,1322,4842,3125,61.58085386,39.02208541
Ncfi_contig_10449,2355,4185,3604,29.87837181,25.26304987
Ncfi_contig_1045,1502,1487,2446,16.64536843,26.88304312
Ncfi_contig_10450,4006,443,540,1.859281541,2.225229063
Ncfi_contig_10451,1878,958,1061,8.576741042,9.32634989
Ncfi_contig_10452,824,1144,1050,23.34270541,21.03555602
Ncfi_contig_10453,2387,3998,4514,28.16065469,31.21771017
Ncfi_contig_10454,1555,183,190,1.97866865,2.017042812
Ncfi_contig_10455,1946,67,59,0.578874399,0.500496546
Ncfi_contig_10456,1354,1155,1897,14.34219742,23.12813295
Ncfi_contig_10457,2061,564,658,4.6010133,5.270354285
Ncfi_contig_10458,1087,2339,1994,36.17870806,30.28220663
Ncfi_contig_10459,318,0,0,0,0
Ncfi_contig_1046,6320,1799,1993,4.785931314,5.20573587
Ncfi_contig_10460,1853,286,290,2.595033629,2.583535819
Ncfi_contig_10461,1203,244,384,3.410174287,5.269355574
Ncfi_contig_10462,4980,5331,2376,17.99830952,7.876059749
Ncfi_contig_10463,607,960,922,26.59101521,25.07460721
Ncfi_contig_10464,2000,750,645,6.304978997,5.323798721
Ncfi_contig_10465,1493,23,88,0.25901231,0.97300433
Ncfi_contig_10466,1911,1772,1351,15.59033355,11.67042227
Ncfi_contig_10467,1971,4868,4570,41.52563877,38.27555391
Ncfi_contig_10468,925,32,152,0.581648513,2.712650008
Ncfi_contig_10469,1182,602,909,8.563107402,12.69516399
Ncfi_contig_1047,239,2,0,0.140696881,0
Ncfi_contig_10470,1322,416,932,5.290713591,11.63794675
Ncfi_contig_10471,1109,6346,6668,96.2101514,99.25581359
Ncfi_contig_10472,956,3316,5254,58.31885733,90.72439583
Ncfi_contig_10473,555,25,56,0.757354834,1.665662286
Ncfi_contig_10474,367,416,484,19.05810182,21.77064048
Ncfi_contig_10475,847,1868,2153,37.08052189,41.9616472
Ncfi_contig_10476,875,1395,1454,26.80516785,27.43141826
Ncfi_contig_10477,1828,646,1106,5.941672402,9.987823156
Ncfi_contig_10478,1474,723,1198,8.246946747,13.41687097
Ncfi_contig_10479,1197,796,590,11.18075919,8.136727465
Ncfi_contig_1048,2460,1933,1931,13.21140856,12.95803281
Ncfi_contig_10480,3700,1622,2413,7.370577249,10.76582972
Ncfi_contig_10481,2390,1449,1653,10.19348906,11.41739066
Ncfi_contig_10482,1224,196,434,2.692322186,5.853292407
Ncfi_contig_10483,1308,35,321,0.449896564,4.051251427
Ncfi_contig_10484,214,0,13,0,1.002816538
Ncfi_contig_10485,1124,18,16,0.269251772,0.234987943
Ncfi_contig_10486,2420,7404,8000,51.44029145,54.5715802
Ncfi_contig_10487,2344,563,658,4.038342634,4.634044446
Ncfi_contig_10488,2464,17036,10773,116.2463444,72.17517822
Ncfi_contig_10489,621,318,330,8.609697567,8.772315609
Ncfi_contig_1049,2651,12332,12236,78.21249942,76.19415361
Ncfi_contig_10490,948,172,229,3.050510232,3.987668554
Ncfi_contig_10491,1089,478,252,7.379932563,3.820010614
Ncfi_contig_10492,764,307,226,6.7561206,4.883227854
Ncfi_contig_10493,1373,8214,6612,100.5857683,79.49763635
Ncfi_contig_10494,1035,2884,2174,46.84975053,34.67457115
Ncfi_contig_10495,976,1262,1332,21.74011883,22.52922829
Ncfi_contig_10496,1091,2384,1761,36.73955375,26.64566196
Ncfi_contig_10497,930,441,327,7.972747634,5.804391704
Ncfi_contig_10498,288,0,0,0,0
Ncfi_contig_10499,1783,199,257,1.876523941,2.379434141
Ncfi_contig_105,2205,471,526,3.591407537,3.937939675
Ncfi_contig_1050,893,167,211,3.14425231,3.900523556
Ncfi_contig_10500,1713,44,208,0.431864683,2.004462245
Ncfi_contig_10501,509,0,0,0,0
Ncfi_contig_10502,413,370,144,15.0627424,5.755782163
Ncfi_contig_10503,255,275,236,18.13196574,15.27790239
Ncfi_contig_10504,1156,631,858,9.177489612,12.25240552
Ncfi_contig_10505,996,42,36,0.708993622,0.596671193
Ncfi_contig_10506,289,0,2,0,0.114241543
Ncfi_contig_10507,816,2487,278,51.24340773,5.624015976
Ncfi_contig_10508,4941,2422,3726,8.241602445,12.4485826
Ncfi_contig_10509,999,831,706,13.98581928,11.66624577
Ncfi_contig_1051,790,95,124,2.021849805,2.59111389
Ncfi_contig_10510,810,68,96,1.41148501,1.956492209
Ncfi_contig_10511,648,61,102,1.582731353,2.598466215
Ncfi_contig_10512,2000,6,4,0.050439832,0.033015806
Ncfi_contig_10513,2413,2330,2240,16.23495075,15.32436914
Ncfi_contig_10514,1927,1211,1118,10.56610215,9.577496401
Ncfi_contig_10515,1030,62,38,1.012061353,0.609029431
Ncfi_contig_10516,252,650,785,43.3675804,51.42342803
Ncfi_contig_10517,613,657,330,18.0201031,8.886799337
Ncfi_contig_10518,2045,1182,2397,9.717992077,19.34936113
Ncfi_contig_10519,1476,3380,4409,38.50194943,49.31120892
Ncfi_contig_1052,1470,1594,1463,18.23154017,16.42929395
Ncfi_contig_10520,351,0,0,0,0
Ncfi_contig_10521,332,535,1188,27.09368484,59.07044812
Ncfi_contig_10522,285,1417,559,83.59443498,32.37865889
Ncfi_contig_10523,264,59,82,3.757512735,5.127454723
Ncfi_contig_10524,833,68,90,1.372512435,1.783566952
Ncfi_contig_10525,1663,52,33,0.52573086,0.327577149
Ncfi_contig_10526,2435,963,952,6.649357726,6.454013826
Ncfi_contig_10527,3138,1822,2149,9.762202449,11.30512542
Ncfi_contig_10528,849,50,27,0.990181232,0.524986315
Ncfi_contig_10529,3647,951,1638,4.384268367,7.414298089
Ncfi_contig_1053,315,298,764,15.9058941,40.03821555
Ncfi_contig_10530,1701,405,627,4.003161268,6.084923684
Ncfi_contig_10531,1295,139,33,1.804668377,0.42066471
Ncfi_contig_10532,1321,558,188,7.102050527,2.349345773
Ncfi_contig_10533,1987,151,261,1.277707537,2.168375785
Ncfi_contig_10534,920,2056,1637,37.57401976,29.37330133
Ncfi_contig_10535,2258,159,523,1.18392874,3.823575409
Ncfi_contig_10536,2942,7487,4930,42.78756197,27.66280144
Ncfi_contig_10537,2325,1361,3741,9.842094812,26.56174846
Ncfi_contig_10538,2583,992,1078,6.457131671,6.889477137
Ncfi_contig_10539,2402,2449,2288,17.14226318,15.72443051
Ncfi_contig_1054,2859,27426,10525,161.2874935,60.77148625
Ncfi_contig_10540,918,313,506,5.732631593,9.099127367
Ncfi_contig_10541,2376,2557,3415,18.09408675,23.72663669
Ncfi_contig_10542,664,0,0,0,0
Ncfi_contig_10543,697,306,231,7.381438825,5.471055373
Ncfi_contig_10544,2077,6349,9873,51.39503983,78.47016197
Ncfi_contig_10545,797,275,257,5.801319026,5.323125563
Ncfi_contig_10546,2302,2672,3986,19.51567203,28.58405795
Ncfi_contig_10547,2540,12774,16117,84.55622226,104.747194
Ncfi_contig_10548,849,438,599,8.673987595,11.64691861
Ncfi_contig_10549,4209,943,1436,3.766909127,5.632061944
Ncfi_contig_1055,1570,1247,2586,13.35424001,27.19072432
Ncfi_contig_10550,3130,1105,1082,5.935677777,5.706565833
Ncfi_contig_10551,1610,281,130,2.93449126,1.332936268
Ncfi_contig_10552,879,99,117,1.893645569,2.19729767
Ncfi_contig_10553,1126,364,459,5.435197998,6.729242879
Ncfi_contig_10554,750,553,809,12.39698981,17.80652471
Ncfi_contig_10555,318,0,0,0,0
Ncfi_contig_10556,2232,916,970,6.900072594,7.174133477
Ncfi_contig_10557,2332,835,1002,6.020191495,7.09301836
Ncfi_contig_10558,443,142,151,5.389357517,5.626847301
Ncfi_contig_10559,2885,1873,2431,10.91551765,13.91012555
Ncfi_contig_1056,1617,5712,3498,59.39235626,35.71097386
Ncfi_contig_10560,1834,2297,2561,21.05785061,23.05165737
Ncfi_contig_10561,715,425,270,9.993906102,6.233753584
Ncfi_contig_10562,1563,6889,6895,74.10535348,72.82277112
Ncfi_contig_10563,1239,3080,3603,41.79571764,48.00482207
Ncfi_contig_10564,1513,12821,19997,142.4739118,218.1814517
Ncfi_contig_10565,1242,571,598,7.729775646,7.948249597
Ncfi_contig_10566,840,96,173,1.921517408,3.399841929
Ncfi_contig_10567,3147,373,307,1.992803445,1.610399181
Ncfi_contig_10568,438,851,892,32.6668927,33.61883444
Ncfi_contig_10569,1483,1789,1766,20.2825038,19.65809623
Ncfi_contig_1057,741,901,1057,20.44367459,23.5477105
Ncfi_contig_10570,969,758,620,13.15218185,10.56233216
Ncfi_contig_10571,1080,392,529,6.102596955,8.085815456
Ncfi_contig_10572,2678,13371,13215,83.94709899,81.46076859
Ncfi_contig_10573,1831,743,659,6.822646123,5.941402558
Ncfi_contig_10574,3767,2365,2629,10.55572096,11.5209124
Ncfi_contig_10575,576,592,1153,17.28031281,33.04446557
Ncfi_contig_10576,2305,1031,1709,7.520385649,12.2394821
Ncfi_contig_10577,611,206,212,5.668633599,5.727783041
Ncfi_contig_10578,1113,283,282,4.275074108,4.182595372
Ncfi_contig_10579,892,939,910,17.69917871,16.84102213
Ncfi_contig_1058,4659,1131,1364,4.081523214,4.832964092
Ncfi_contig_10580,345,17,18,0.828480332,0.861281896
Ncfi_contig_10581,1196,8,12,0.112463393,0.165631134
Ncfi_contig_10582,389,844,919,36.47919296,38.9993904
Ncfi_contig_10583,2009,2,2,0.016737957,0.01643395
Ncfi_contig_10584,1975,8094,9530,68.90464135,79.65585604
Ncfi_contig_10585,942,1237,1030,22.07858179,18.05004257
Ncfi_contig_10586,215,43,65,3.362655465,4.990761375
Ncfi_contig_10587,888,1232,1279,23.3265289,23.77658553
Ncfi_contig_10588,1982,1,0,0.008482986,0
Ncfi_contig_10589,1144,4,0,0.058787683,0
Ncfi_contig_1059,2953,18052,28881,102.781335,161.450981
Ncfi_contig_10590,1295,567,548,7.361488991,6.985583668
Ncfi_contig_10591,1198,125,121,1.754306899,1.667325763
Ncfi_contig_10592,2835,1847,2075,10.95383535,12.08250397
Ncfi_contig_10593,2804,8274,5463,49.61235969,32.16215198
Ncfi_contig_10594,1770,149,102,1.415354984,0.951302885
Ncfi_contig_10595,1238,19,12,0.25803899,0.160011984
Ncfi_contig_10596,1822,1272,2000,11.73791919,18.12063997
Ncfi_contig_10597,2290,6195,5491,45.48395328,39.58292377
Ncfi_contig_10598,1280,21,10,0.275842831,0.128967992
Ncfi_contig_10599,3020,1159,883,6.452512721,4.826648463
Ncfi_contig_106,2158,1705,3479,13.28389149,26.61306514
Ncfi_contig_1060,1029,5,17,0.081697169,0.272725317
Ncfi_contig_10600,838,96,62,1.926103369,1.221348433
Ncfi_contig_10601,215,0,0,0,0
Ncfi_contig_10602,1880,1231,2380,11.00911935,20.89830275
Ncfi_contig_10603,1719,1204,1153,11.77614072,11.07249108
Ncfi_contig_10604,768,434,466,9.501253071,10.01651407
Ncfi_contig_10605,548,22,12,0.674985586,0.361486927
Ncfi_contig_10606,1675,4,2,0.04015111,0.019710929
Ncfi_contig_10607,1772,295,626,2.799050119,5.831798693
Ncfi_contig_10608,1574,302,278,3.225927415,2.915627088
Ncfi_contig_10609,1888,7451,22514,66.3536702,196.853246
Ncfi_contig_1061,930,7613,7381,137.6338498,131.0159485
Ncfi_contig_10610,1339,18,35,0.226018665,0.431498585
Ncfi_contig_10611,3885,1020,1389,4.414296749,5.902053354
Ncfi_contig_10612,1262,3091,3269,41.18053899,42.76096271
Ncfi_contig_10613,2843,5910,4999,34.95127295,29.02673484
Ncfi_contig_10614,212,114,109,9.041101957,8.487553906
Ncfi_contig_10615,1018,4817,4511,79.55752148,73.15044251
Ncfi_contig_10616,2176,756,901,5.8413776,6.83530359
Ncfi_contig_10617,524,130,145,4.171232924,4.568026596
Ncfi_contig_10618,569,76,6,2.245710152,0.174072791
Ncfi_contig_10619,797,56,2,1.181359511,0.041425102
Ncfi_contig_1062,1045,2601,3185,41.84816681,50.31356085
Ncfi_contig_10620,796,1190,2200,25.13542716,45.62485757
Ncfi_contig_10621,1689,3,4,0.029863725,0.039095093
Ncfi_contig_10622,1664,964,1526,9.740384219,15.13885817
Ncfi_contig_10623,1160,524,1066,7.594963205,15.17019363
Ncfi_contig_10624,335,36,38,1.806799951,1.872538252
Ncfi_contig_10625,1807,2808,2594,26.12710721,23.69756525
Ncfi_contig_10626,763,69,232,1.520466757,5.01944102
Ncfi_contig_10627,2716,824,1215,5.100935388,7.384794609
Ncfi_contig_10628,4186,1043,1021,4.189261407,4.026413993
Ncfi_contig_10629,838,66,98,1.324196066,1.93051849
Ncfi_contig_1063,4138,2467,1499,10.02376877,5.980025764
Ncfi_contig_10630,2777,1138,1568,6.889992652,9.320990969
Ncfi_contig_10631,1272,784,690,10.36290049,8.954758708
Ncfi_contig_10632,3854,569,768,2.482292371,3.289587315
Ncfi_contig_10633,914,594,512,10.92679073,9.247315472
Ncfi_contig_10634,1122,72,207,1.078926887,3.045575689
Ncfi_contig_10635,1304,609,1281,7.852213106,16.21673601
Ncfi_contig_10636,850,336,563,6.646189625,10.93405811
Ncfi_contig_10637,2124,1317,1535,10.42518184,11.93014648
Ncfi_contig_10638,1613,34,52,0.354402622,0.532182862
Ncfi_contig_10639,617,1514,2004,41.25656705,53.61724089
Ncfi_contig_1064,1197,9321,11040,130.9244427,152.253341
Ncfi_contig_10640,2294,10,33,0.073292403,0.237472014
Ncfi_contig_10641,664,199,228,5.038918957,5.668376335
Ncfi_contig_10642,1705,1711,1783,16.87244428,17.26310326
Ncfi_contig_10643,4023,2131,2242,8.906063629,9.199780897
Ncfi_contig_10644,1826,68,46,0.626124238,0.415861741
Ncfi_contig_10645,516,8526,6096,277.8100823,195.0235984
Ncfi_contig_10646,3096,6468,7971,35.1254127,42.50145184
Ncfi_contig_10647,2668,1651,2418,10.40431816,14.96106052
Ncfi_contig_10648,866,327,437,6.348662454,8.33020048
Ncfi_contig_10649,384,264,175,11.55912816,7.523132882
Ncfi_contig_1065,1371,1576,1701,19.32729764,20.48135888
Ncfi_contig_10650,1920,6028,3762,52.78668527,32.34517246
Ncfi_contig_10651,915,4,15,0.073500666,0.270621361
Ncfi_contig_10652,3874,949,739,4.11868874,3.149029511
Ncfi_contig_10653,1292,4,12,0.05205349,0.153324177
Ncfi_contig_10654,691,2189,2346,53.26232136,56.04564466
Ncfi_contig_10655,200,15,14,1.260995799,1.155553211
Ncfi_contig_10656,912,759,854,13.99262883,15.4580583
Ncfi_contig_10657,2670,524,936,3.299684389,5.787040156
Ncfi_contig_10658,2008,1128,1433,9.444908776,11.78078935
Ncfi_contig_10659,1787,1006,2225,9.465113032,20.55404824
Ncfi_contig_1066,2629,190,290,1.21510943,1.820955448
Ncfi_contig_10660,3005,1533,1775,8.577289231,9.750924407
Ncfi_contig_10661,2306,1514,2029,11.03872588,14.52495022
Ncfi_contig_10662,1734,132,184,1.279903464,1.751703664
Ncfi_contig_10663,2137,1296,1662,10.19654067,12.83862181
Ncfi_contig_10664,970,212,200,3.674654425,3.403691342
Ncfi_contig_10665,1016,8058,6168,133.3478235,100.2172695
Ncfi_contig_10666,2265,564,721,4.1866174,5.254833585
Ncfi_contig_10667,1796,4269,6424,39.96429894,59.04608515
Ncfi_contig_10668,1043,521,761,8.398578606,12.04459654
Ncfi_contig_10669,2121,1573,1311,12.46925282,10.2036119
Ncfi_contig_1067,1467,3586,3775,41.09912235,42.47943685
Ncfi_contig_10670,2711,3257,3770,20.19949991,22.95639777
Ncfi_contig_10671,248,276,435,18.71155057,28.95539439
Ncfi_contig_10672,469,2153,1386,77.18333919,48.78454919
Ncfi_contig_10673,368,15,21,0.685323804,0.942027074
Ncfi_contig_10674,335,29,25,1.455477738,1.23193306
Ncfi_contig_10675,4878,1356,1524,4.673801569,5.157450633
Ncfi_contig_10676,3250,2307,3312,11.93484024,16.82282301
Ncfi_contig_10677,1871,0,0,0,0
Ncfi_contig_10678,1720,1602,1889,15.6598083,18.12990046
Ncfi_contig_10679,1824,32,94,0.294969778,0.85073623
Ncfi_contig_1068,1748,245,277,2.356552028,2.615954882
Ncfi_contig_10680,3096,155,252,0.841749995,1.343666524
Ncfi_contig_10681,638,115,104,3.030606414,2.690943437
Ncfi_contig_10682,774,242,173,5.256864486,3.689750931
Ncfi_contig_10683,2349,10747,7983,76.92306999,56.10157077
Ncfi_contig_10684,12039,4251,4865,5.936808863,6.670898592
Ncfi_contig_10685,2364,4313,5099,30.67498524,35.6065133
Ncfi_contig_10686,1288,5086,4345,66.39155937,55.68853927
Ncfi_contig_10687,2373,2087,1682,14.78689835,11.70092409
Ncfi_contig_10688,1911,6107,6489,53.73034255,56.05430802
Ncfi_contig_10689,1059,1214,2170,19.27414417,33.82639238
Ncfi_contig_1069,272,13,15,0.803575754,0.910362298
Ncfi_contig_10690,1694,721,859,7.156064316,8.370890605
Ncfi_contig_10691,1267,339,213,4.498580121,2.7752039
Ncfi_contig_10692,680,2256,3594,55.78052006,87.24912267
Ncfi_contig_10693,1265,0,0,0,0
Ncfi_contig_10694,876,318,575,6.103449987,10.83566693
Ncfi_contig_10695,2747,314,471,1.921867157,2.830441324
Ncfi_contig_10696,1011,298,882,4.955842376,14.40155337
Ncfi_contig_10697,1867,993,972,8.942466193,8.594366216
Ncfi_contig_10698,3128,508,564,2.730545039,2.976488906
Ncfi_contig_10699,1379,522,515,6.364416797,6.165025417
Ncfi_contig_107,1922,2593,2709,22.68305312,23.26738255
Ncfi_contig_1070,2489,1606,1016,10.84858312,6.738461012
Ncfi_contig_10700,630,1,6,0.026687742,0.157218124
Ncfi_contig_10701,1464,1713,1360,19.67291261,15.33521045
Ncfi_contig_10702,1558,234,183,2.525229072,1.938989891
Ncfi_contig_10703,552,84,134,2.558542201,4.007353267
Ncfi_contig_10704,911,456,898,8.415866586,16.27233469
Ncfi_contig_10705,981,51,150,0.874084754,2.524144191
Ncfi_contig_10706,1147,353,666,5.174443675,9.585234006
Ncfi_contig_10707,3368,882,1251,4.40300196,6.131646872
Ncfi_contig_10708,820,1521,1795,31.18657904,36.13620232
Ncfi_contig_10709,1512,683,608,7.594886516,6.638098565
Ncfi_contig_1071,1797,533,278,4.986909746,2.55381026
Ncfi_contig_10710,232,98,139,7.102160249,9.890510855
Ncfi_contig_10711,560,187,331,5.614433678,9.757349815
Ncfi_contig_10712,692,304,424,7.386179634,10.1146689
Ncfi_contig_10713,444,595,550,22.53130632,20.44897895
Ncfi_contig_10714,1959,2358,2834,20.23772738,23.88126449
Ncfi_contig_10715,789,718,1108,15.30029546,23.18220093
Ncfi_contig_10716,1282,1602,801,21.01003921,10.31422021
Ncfi_contig_10717,792,97,93,2.059201894,1.938428005
Ncfi_contig_10718,1989,24,17,0.202875141,0.141093188
Ncfi_contig_10719,3991,237,437,0.998433156,1.807555403
Ncfi_contig_1072,13118,7678,7595,9.840855564,9.557670633
Ncfi_contig_10720,2004,2055,2254,17.24116013,18.56727215
Ncfi_contig_10721,477,112,95,3.947771615,3.287737497
Ncfi_contig_10722,1290,562,944,7.324854152,12.08020189
Ncfi_contig_10723,2432,157,200,1.085396604,1.357557813
Ncfi_contig_10724,1693,6,3,0.059586334,0.029252043
Ncfi_contig_10725,327,2,5,0.1028335,0.252414419
Ncfi_contig_10726,218,2,0,0.154250251,0
Ncfi_contig_10727,2640,4594,4716,29.25765001,29.48911765
Ncfi_contig_10728,1676,1061,1282,10.64372747,12.62716686
Ncfi_contig_10729,1790,825,910,7.749136197,8.392285888
Ncfi_contig_1073,586,623,907,17.87486651,25.55062804
Ncfi_contig_10730,1724,2,10,0.019504962,0.095753498
Ncfi_contig_10731,677,1,6,0.024834974,0.146303424
Ncfi_contig_10732,824,8,4,0.163235702,0.080135452
Ncfi_contig_10733,344,1285,2090,62.80541093,100.2951084
Ncfi_contig_10734,604,701,958,19.51342285,26.18306471
Ncfi_contig_10735,975,75,85,1.293329025,1.439150519
Ncfi_contig_10736,3279,1539,1381,7.891318634,6.952550795
Ncfi_contig_10737,1929,19771,16543,172.3251975,141.5708862
Ncfi_contig_10738,2198,313,359,2.394247408,2.696240755
Ncfi_contig_10739,2255,896,1317,6.680574937,9.641201004
Ncfi_contig_1074,677,538,587,13.36121595,14.31335165
Ncfi_contig_10740,785,743,880,15.91371344,18.50567471
Ncfi_contig_10741,943,0,0,0,0
Ncfi_contig_10742,429,177,258,6.936946588,9.927829782
Ncfi_contig_10743,1248,530,948,7.140253992,12.53965709
Ncfi_contig_10744,454,11057,10759,409.4810735,391.2082125
